clause_text,count
Representations:Authority to Sign: Each party promises to the other party that it has the authority to enter into this Contract and to perform all of its obligations under this Contract.,2
Responsibilities Configuration and Data Setup Usage Repeat Configuration Customer Will provide relevant master data Will perform transactions in iON Will provide relevant new data for for configuration repeat configuration TCS Will Configure the System for use Will help in generation of reports Will configure the system for next term/year Service levels: Service availability rate at data centre 98% based on quarterly review Business Hours Support Mon – Fri between 0800 – 1700 hours GMT,2
Roles and Responsibilities of Key Governance Team Members The Parties shall agree the roles and responsibilities of key governance team members in relation to a Statement of Work in the applicable Statement of Work.,2
Representations: Authority to Sign: Each party promises to the other party that it has the authority to enter into this Contract and to perform all of its obligations under this Contract.,2
Provider’s failure to timely submit the requested information or documents may result in UTSA’s termination of this Agreement without further notice to Provider.,2
"Provider’s fees for the Services and Travel Expenses (defined below), if any, are set forth in Exhibit B, attached and incorporated for all purposes.",2
CBRE and Client shall be allowed to withhold from amounts payable to Service Provider hereunder all Taxes and other charges required to be withheld by law.,2
"Caterer shall maintain the insurance necessary to cover its obligations and responsibilities under this agreement, or any amount required by Law.",2
CHANGE OF CONTROL OR CHANGE OF OWNERSHIP Purchaser hereby reserves the right to terminate this contract in the event of a change of control or of ownership of Contractor.,2
"CHANGES AND MODIFICATIONS 11.01 Modification of the terms and conditions of this Contract, including any modification of the scope of the Services, schedule, or Contract Price, may only be made by written modification of this Contract as agreed to between the Parties, and shall not be effective until the written consent of the Purchaser has been obtained.",2
"Publications: Except as permitted herein, neither party shall make news releases, public announcements, give interviews, issue or publish advertisements or publicize in any other manner whatsoever in connection with this Agreement, the contents/provisions thereof, other information relating to this Agreement, the Purpose, the Confidential Information or other matter of this Agreement, without the prior written approval of the other Party.",2
"Client and each of Client’s Affiliates that owns, leases or occupies a Facility from time to time or otherwise derives Services under this Agreement shall be deemed to be a third party beneficiary entitled to the benefits and protections afforded to CBRE under this Agreement with rights of direct enforcement against Service Provider.",2
"Client may request Agency to cancel or amend any creatives , campaign schedules or work in progress forming part of the Services.",2
"Client shall give Caterer written notice of the final estimated attendance of the Event [five] Business Days before the Event (the ""Final Estimated Attendance"").",2
"Commercial General Liability insurance shall be at least as broad as ISO occurrence form CG 00 01 and shall cover liability arising from premises, operations, independent contractors, products-completed operations, stop gap liability, personal injury and advertising injury, and liability assumed under an insured contract.",2
"Commercial General Liability insurance shall be written with limits no less than $2,000,000 each occurrence, $2,000,000 general aggregate and $2,000,000 products-completed operations aggregate limit.",2
Payments of the reimbursable expenses will be made to Contractor upon receipt and acceptance of the deliverables stated in the SC.,2
Payments shall be made by ________________________.,2
Please contact the Business Contracts Office if you have questions on how to structure the Statement of Work.,2
Please contact the Business Contracts Office if you have questions on how to structure the payment schedule.,2
"Preview services and Non-HCL services are made available under the Agreement as-is, without warranties of any kind.",2
"Payment shall be made on a monthly basis, thirty (30) days after receipt of such voucher or invoice.",2
"Provider warrants and agrees that Provider will perform the Services and conduct all operations in conformity with all applicable federal, state, and local laws, rules, regulations, and ordinances.",2
Provider warrants that all services performed under this Agreement will be performed consistent with generally prevailing professional or industry standards.,2
Purchaser shall have the right to examine and audit all Records and other evidence sufficient to validate that all amounts invoiced under this Contract comply with the terms of the Contract.,2
"Payment will be made in accordance with the Texas Prompt Payment Act, currently codified in Chapter 2251, Texas Government Code.",2
Price and the Payment Conditions The total maintenance fee for the equipment indicated above is ___________________ (VAT excluded).,2
"Performance Notice notice under Clause 7.4 of General Conditions of Contract was given to you under this office letter of even no, dated but you hhave taken no action to commence the services 7 improve the quality of the services tothe specified standards,",2
"Prior to undertaking any transition activity, Service Provider shall discuss with CBRE all known specific material risks and shall not proceed with such activity until CBRE is reasonably satisfied with the plans with regard to such risks (provided, however, that, neither Service Provider’s disclosure of any such risks to CBRE, nor CBRE’s acquiescence in Service Provider’s plans, shall operate or be construed as limiting Service Provider’s responsibilities under this Agreement or a Statement of Work).",2
"Process Personal Data only on behalf of CBRE (or, if so directed by CBRE, Clients) only to the extent, and in such manner, as is necessary for the purpose of lawfully performing its obligations under this Agreement, or as is required by Applicable Law and otherwise in accordance with instructions given by CBRE from time to time; c.",2
Preview services are excluded from available service level agreements.,2
Price and Payment Schedule The total fee for services within the scope of this Contract is ____________________.,2
"Pursuant to clause (11) of Schedule IX of the SEBI ICDR Regulations and other Applicable Law, the Agency would provide to the Lead Manager, the Company and the legal counsel appointed in relation to the Issue, on a weekly basis during the Applicable Period, a report along with copies of all news reports and Advertisements issued in relation to the Company appearing in media, including in (i) all editions of any English national daily newspaper with wide circulation, Hindi national daily newspaper with wide circulation and regional language newspaper with wide circulation or such other newspapers where the Issue Advertisements are published; (ii) print and electronic media controlled by a media group where the media group has a private treaty / shareholders ’agreement with the Company or the Promoters to the extent applicable (the details of which shall be promptly provided by the Company or the Promoters, as the case may be, to the Agency, the Lead Manager, and the legal counsel appointed in relation to the Issue), from the date of this Agreement or the Letter of Offer, whichever is earlier, through email to the relevant persons, along with a scanned attachment of the news reports, Advertisements and other publications as detailed above.",2
"Pursuant to §§2107.008 and 2252.903, Texas Government Code, Provider agrees any payments owing to Provider under the Agreement may be applied directly toward any debt or delinquency Provider owes the State of Texas or any agency of the State of Texas, regardless of when it arises, until paid in full.",2
Purchaser may elect to withhold current payment if current certificates of insurance are not provided.,2
Client Initial Here _________ Warranty Policy: No refunds will be provided for work completed as described in this contract.,2
Completion of jobs/services for issuance of completion certificate shall constitute completion of jobs/ services as per provisions of LOA/Contract duly accepted and certified by EIC.,2
CONFIDENTIAL INFORMATION: 9.1 The parties shall during the term of this Agreement & thereafter shall keep confidential all Confidential Information.,2
"CONFIDENTIAL NATURE OF DOCUMENTS AND INFORMATION: Information and data that is considered proprietary by either Party or that is delivered or disclosed by one Party (“Discloser”) to the other Party (“Recipient”) during the course of performance of the Contract, and that is designated as confidential (“Information”), shall be held in confidence by that Party and shall be handled as follows: 11.1 The Recipient shall: 11.1.1 use the same care and discretion to avoid disclosure, publication or dissemination of the Discloser’s Information as it uses with its own similar Information that it does not wish to disclose, publish or disseminate; and, 11.1.2 use the Discloser’s Information solely for the purpose for which it was disclosed.",2
Compensation will be made upon completion of Services in accordance with Section 3 of the Agreement.,2
"REV.: APR 2012 GENERAL CONDITIONS OF CONTRACT FOR CONTRACTS FOR THE PROVISION OF SERVICES PAGE 10 19.3 The terms or conditions of any supplemental undertakings, licenses, or other forms of agreement concerning any goods or services provided under the Contract shall not be valid and enforceable against the United Nations nor in any way shall constitute an agreement by the United Nations thereto unless any such undertakings, licenses or other forms are the subject of a valid amendment concluded in accordance with Article 19.1, above.",2
"Pursuant to Chapter 2275, Texas Government Code (enacted by SB 2116, 87th Texas Legislature, Regular Session (2021), Contractor certifies (A) it is neither owned by nor is the majority of stock or other ownership interest of the Contractor held or controlled by (i) individuals who are citizens of China, Iran, North Korea, Russia, or a country designated by the Governor of Texas as a threat to critical infrastructure under Section 2275.0103 of the Texas Government Code (a “designated country”) or (ii) a company or other entity, including a governmental entity, that is owned or controlled by citizens of or is directly controlled by the government of China, Iran, North Korea, Russia, or a designated country; and (B) it is not headquartered in China, Iran, North Korea, Russia, or a designated country.",2
"Pursuant to Section 161.0085, Texas Health and Safety Code (enacted by SB 968, 87th Texas Legislature, Regular Session (2021)), Contractor certifies that it does not require a customer to provide any documentation certifying the customer's COVID-19 vaccination or post-transmission recovery on entry to, to gain access to, or to receive service from Contractor’s business.",2
"Prohibition on Competition Recognizing that the various items of information are special and unique assets of the Client, the Consultant agrees and covenants that for a period of 2 years following the termination of this Agreement, whether such termination is voluntary or involuntary, the Consultant shall not directly or indirectly engage in any business competitive with the Client.",2
QUALITY ASSURANCE AND REPORTING 20.01 Contractor is responsible for all aspects of quality assurance and quality control for the Services provided under this Contract.,2
"Provider will submit Invoice that include payment dates of Service, and details of Services provided.",2
"Provider's interest in this Agreement (including Provider's duties and obligations under this Agreement, and the fees due to Provider under this Agreement) may not be subcontracted, assigned, delegated, or otherwise transferred to a third party, in whole or in part, without the express written consent of UTSA.",2
"Pursuant to Sections 2107.008 and 2252.903, Texas Government Code, Contractor agrees that any payments owing to Contractor under this Agreement may be applied directly toward any debt or delinquency that Contractor owes the State of or any agency of the State of regardless of when it arises, until such debt or delinquency is paid in full.",2
14.6 Subject as aforesaid the provisions of the Arbitration and Conciliation Act 1996 and any statutory modifications or re-enactment thereof rules made there under and for the time being in force shall apply to the arbitration proceedings under this clause.,2
"Provider will not, with regard to Service Deliverables, apply for, in Provider’s name or otherwise, any copyright, patent or other property right and Provider acknowledges that any such property right created or developed remains the exclusive right of UTSA.",2
Provider acknowledges this Agreement may be terminated and payment withheld if this certification is inaccurate.,2
"Payments for reimbursable expenditures will be made to the account of the Contractors listed on their invoice and shall not exceed the maximum specified in the SC, as applicable.",2
Consultant shall be paid after Cornell’s receipt from Consultant of properly prepared invoices in accordance with Cornell’s invoicing instructions as further set forth below in this Section.,2
"Consultant agrees that all Services provided under this Agreement shall commence on ________________, 20____ and be completed no later than ________________, 20____ (the “Term”).",2
"Consultant agrees to process personal data for which Cornell is the controller (as defined under any applicable Privacy Law) only to the extent necessary to perform its obligations under this Agreement, and to implement and maintain appropriate technical and administrative safeguards (as defined in the applicable Privacy Laws) to prevent the unauthorized access, use or disclosure of such data.",2
"Client Confidential Information The concepts, deliverables, discoveries, ideas, tools in various states of development provided by the Client, and likewise designs, drafts, specifications, techniques, methods, processes, procedures, contacts, associations, references, other information related to customers, product prices, offers, policies and financial information, this Contract and the existence of this Contract, and any work assignments authorized or issued under this Contract.",2
11.4 Service Provider's Representative shall liaise with Employer for the proper coordination and timely completion of the Services and on any matter pertaining to the same.,2
"11.5 Service Provider's Representative shall extend full cooperation to Employer‟s representatives/inspector in the manner required by them for supervision /inspection/ observation of equipment, material, procedures, performance, reports and records pertaining to Services.",2
"14.4 The Employer shall also have the right to proceed or take action as per 2.14.1(a) or (b) above, in the event that the Service Provider becomes bankrupt, insolvent, compounds with his creditors, assigns the Contract in favour of his creditors or any other person(s) or being a company or a corporation goes into voluntary liquidation, provided that in the said events it shall not be necessary for the Employer to give any prior notice to the Service Provider.",2
14.5 Termination of the Contract as provided for in sub- clause 2.14.1(a) above shall not prejudice or affect their rights of the Employer which may have accrued upto the date of such termination.,2
14.5 The venue of arbitration shall be at Kanpur.,2
14.3 It is a term of the contract that the party invoking arbitration shall specify all disputes to be referred to arbitration at the time of the invocation of arbitration under the clause.,2
14.4 It is a term of the contract that the cost of arbitration shall be borne by the parties themselves.,2
14 Income Tax shall be deducted from all payments made to the service provider as per rules and regulations in force and in accordance with the Income Tax Act prevailing from time to time.,2
"12, Unfulfilled Obligations: Notwithstanding the issue of Completion Certificate for service / Maintenance Certificate for works contemplated in service asthe ‘case may be the Contractor and (subject to Clause 6.11) the Railway shall remain lable {or the fulfilment of any obligation incured under the provision of the contract prior to the issue of the Completion Cerificate for service / Maintenance Cenifcate for works contemplated in service which remains unpertormed at the ime such certificate is issued {and for the purposes of determining the nature and extent of any such obligations, the ‘contract shall be deemed to remain in force between the partes thereto.",2
"13 8.4 The Service provider hereby undertakes the responsibility to take all possible measures, at no cost, to avoid or rectify any issues which thereby results in non- performance of software within reasonable time.",2
1.9 The Manager shall not make a claim under the Performance Guarantee except for amounts to which the President of India is entitled under the contract (not withstanding andior without prejudice to any other provisions in the.,2
"15 Governing Law and Jurisdiction: This Agreement, including its exhibits, the Order Forms and SOWs is governed by the laws of India, with the courts of Bangalore, Karnataka, having exclusive jurisdiction without reference to any conflict of laws rules.",2
"17.1 In cases, where performance or/and quality of services is/are found to be issatisfactory, Manager or his representatives shall impose penalty as mentioned in bid document, subject to cumulative penalty for such dissatistactory Performance oriand quality of services does not exceeds.",2
16 Responsibility for Individuals Performing Services; Criminal Background Checks.,2
17 Dispute Resolution: Customer’s satisfaction is an important objective to Whatfix in performing its obligations under this SaaS Agreement.,2
"13.6 Failure of the successful bidder to comply with the requirements of Clause 2.13 shall constitute sufficient grounds for the annulment of the award, the forfeiture of CPS and any other actions or remedies available to the Employer.",2
"Promptly following the termination or expiration of this Agreement, Consultant shall return to Cornell or certify in writing to Cornell the destruction of all Student Information (including that provided to or obtained by its subcontractors or agents) disclosed to Consultant in connection with this Agreement.",2
"Promptly upon receiving any information indicating that Service Provider may not perform its responsibilities or meet the timetable set forth in the Transition Plan, Service Provider shall notify CBRE in writing of material delays and shall identify for CBRE’s consideration and approval specific measures to address such delay and mitigate the risks associated therewith.",2
"Provider will not sell, disclose, or obtain any other compensation for the Service Deliverables.",2
"You have no insurance coverage for defense or payment of any lawsuit that arises out of or relates to the consulting (for example, a product liability lawsuit which includes you because of your role on the Company's scientific advisory board).",2
"11.8 The successful bidder shall submit the Performance Guarantees (PG) in any ofthe following forms, amounting to 10% of the contract value —",2
"11.8 Whenever the contract is rescinded, the Performance Guarantees shall be lencashed! forfeited.",2
"13.1 The Service Provider shall provide Contract Performance Security (CPS) to the Employer, within 30 days from the date of notification of award (i.e.",2
13.2 The Service Provider shall furnish the CPS in the form of a Demand Draft or a Bank Guarantee or an irrevocable Letter of Credit from any Indian scheduled bank or a branch of an International bank situated in India and registered with Reserve Bank of India as scheduled foreign bank.,2
"PAYMENT : 7.1 In consideration of the services that will be rendered by the Con- sultant to the Company, the Company agrees to pay the Consultant such sums of money as stated in the SOW.",2
Contractor shall not make or participate in making or in any way attempt to use Contractor's position to influence a governmental decision in which Contractor knows or has reason to know Contractor has a direct or indirect financial interest other than the compensation promised by this contract.,2
"Contractor shall not require, suffer, or permit any employee whose work relates to this Contract to work more than the maximum hours in any workweek permitted by applicable law or regulation unless such employees are paid at least the overtime rate specified by applicable law or regulation.",2
"Contractor shall comply with all provisions of California laws dealing with prevailing wages, apprentices, and hours of work.",2
"Contractor shall comply with and perform the Services in accordance with all applicable federal, state, and City laws including, without limitation, all City codes, ordinances, resolutions, standards and policies, as now existing or hereafter adopted or amended.",2
"Contractor shall represent and warrant that it has performed the requested record searches and verifications and that, on that basis, its employees and its Subcontractors’ employees assigned to work on the Purchaser premises: (a) have not been convicted of a criminal offense (felony or misdemeanor) during the last seven (7) years; (b) are not listed on the National Sex Offender Registry; (c) do not have pending criminal proceedings; (d) have not been convicted for violations (including traffic violations) that would be relevant to performance of employment; and (f) have a valid Social Security number or work permit.",2
On Customer’s written approval of the change order document submitted by TCS the parties shall sign the Change Control Document whereupon the Scope of Services in Schedule 2 and any other relevant Schedule(s) shall be deemed to have been amended by the change order.,2
Only those workers who have been cleared by the warden shall be allowed to enter the premises of the mess.,2
Confidential Information shall also include information regarding the execution and existence of this Agreement and the terms hereof.,2
"Confidential Information shall include any copy, abstract, extract, sample, note or module thereof.",2
"PROFESSIONAL SERVICES The Professional Services shall be provided in accordance to the Statement of Work (“SOW”) or the Order Form executed by the Customer , if applicable and shall be provided remotely (and not at Customer’s premises), unless otherwise agreed in writing between the Parties in the SOW or Order Form.",2
"Consultant shall submit all invoices to Cornell Accounts Payable, 377 Pine Tree Road, Ithaca, NY 14850 or emailed to dfa-4040_invoice@cornell.edu, referencing the purchase order number.",2
"Consultant shall submit an original invoice to Cornell promptly after each shipment, if applicable, in accordance with the instructions on the purchase order.",2
Consultant warrants that all persons assigned by Consultant to the performance of this Agreement (or any specified subcontractor) are fully qualified to perform the Services required.,2
Consultants engaged by contractors (such payment shall be indicated in,2
"Consultant shall protect Confidential Information with the same degree of care used to protect its own proprietary or confidential information from unauthorized use or disclosure, which shall not be less than a reasonable degree of care.",2
"Page 5 of 9 right, on a perpetual and irrevocable basis, to use such feedback for any reason without payment or other obligation to Customer.",2
Payment Terms: Payment shall be made to the Business write the accepted payment methods here.,2
"Page 1 of 9 Industry Software Division Cloud Services Agreement BY (A) CLICKING ON AN “ACCEPT” BUTTON, OR (B) EXECUTING AN ORDER THAT REFERENCES THIS CLOUD SERVICES AGREEMENT, OR (C) OTHERWISE USING OR ACCESSING CLOUD SERVICES, YOU (“LICENSEE” or “CUSTOMER”) AGREE TO THE TERMS OF THIS CLOUD SERVICES AGREEMENT.",2
Payment on Determination of Contract,2
"Consultant shall refund to Cornell any overcharges discovered by Cornell, or by a third party of Cornell’s choosing, within thirty (30) days following Consultant’s acceptance of Cornell’s written notification of audit findings.",2
Contract in any manner whatsoever without obtaining prior permission of the President land if the Contractor is found to have contravened this provision twill constitute breach of contract and administration will be ented to terminate the contract at ‘isk and cost ofthe contractor and fore eamest money deposit EMO) and performance (guarantee (PG) of the contract,2
Contractor acknowledges that this Agreement may be terminated and payment withheld if this certification is inaccurate.],2
"Consultant will comply in all respects with applicable laws and regulations relating to privacy and the collection, processing, and use of personal data, including those of the United States and any other country to the extent applicable to the processing of personal data under this Agreement (together, the “Privacy Laws”).",2
Consultant may disclose Confidential Information only to persons within its organization who have a need to receive such Confidential Information in order to perform Consultant’s obligations under this Agreement and who are bound by confidentiality and non-use obligations with respect to the Confidential Information in a manner that is consistent with the terms of this Section.,2
"Provider hereby releases UTSA, the University of Texas System, their officers and employees from any and all liability for any loss, damage, injury or costs relating to the performance of the Services, UTSA’s use of the SERVICE deliverables, or UTSA’s reliance of the Services provided hereunder.",2
Payment shall be due within ______________________ days of the invoice date.,2
OWNERSHIP AND PROPRIETARY RIGHTS,2
Payment for any additional Service which is not covered in the Schedule of Rates shall only be released on issuance of Amendment to LOA/Contract by the Employer.,2
"Payment for delivery of Services, and rendered will not be unreasonably withheld or delayed.",2
Contractor agrees that Contractor is under the direct control of University with respect to the use and maintenance of Confidential Student Information.,2
Confidential Information will also include information disclosed by third parties to a disclosing party under an obligation of confidentiality.,2
"13.1 Post Payment Audit: It is an agreed term of contract that the Rallway eserves to itself the right to cary out a postpayment aut and / or technical ‘examination of the works / services and the final bil Including all supporting vouchers,",2
"You ""represent and warrant"" that the Agreement complies with all institutional policies, that it always will, that you will never use academic facilities or resources, that you'll never do anything inconsistent with the consulting agreement, and that you'll never use anyone else's confidential information in the consulting.",2
"Without limiting the foregoing, each Party shall use at least the same degree of care, but not less than a reasonable degree of care, it uses to prevent the disclosure of its own confidential information to prevent the disclosure of Confidential Information of the other party.",2
"Without prejudice to Client’s responsibility and Agency’s other rights and remedies, Agency and clients are to advise each other if, any one is of the opinion, that such action may result in violation of any applicable law, regulation, guideline or code of practice.",2
Your department is entering into this Agreement in order to obtain the Contractor’s expertise and services.,2
"OFFICIALS NOT TO BENEFIT: The Contractor warrants that it has not and shall not offer to any representative, official, employee, or other agent of the United Nations any direct or indirect benefit arising from or related to the performance of the Contract or of any other contract with the United Nations or the award thereof or for any other purpose intended to gain an advantage for the Contractor.",2
"Out of Pocket Expenses 3.1 Immigration, living and equipment Unless otherwise specified in a Statement of Work, the charges include all immigration, living and equipment (including laptop and desktop) expenses.",2
Obligation During Pendency Of Arbitration,2
"WARRANTY: 15.1 The parties hereby warrant that these presents are duly executed by their authorized representatives & they declare that the recitals, obliga- tions & performance of the Agreement is not contrary to any law in force.",2
"You make no representations and warranties except that you know of no inconsistent agreement, and will not knowingly and intentionally enter into an inconsistent one.",2
"Where permitted by Applicable Laws, Service Provider will require Service Provider Personnel to successfully pass the following drug testing prior to being allowed access to Client Facilities or performing the Services: a five (5) panel drug test which will include testing for use of marijuana, cocaine, amphetamines, PCP and opiates.",2
"Where the Additional Services include programmatic trading services, such services shall be treated as services provided by an independent third party from Agency and the provision of such services shall be solely upon separate terms and conditions.",2
"Where this Agreement or a Statement of Work specifies a time for the performance of Service Provider’s obligations, TIME IS OF THE ESSENCE in such performance.",2
Wherever required ‘aulhony for entering restricted area’ or ‘authorty for on board services’ shall be provide.,2
"Wherever the Agency is required to make advance payments on behalf of the Company, the same shall be paid by the Company in advance, provided that appropriate documentary evidence of such costs is provided.",2
Whether a copyright or patent in the Work will be maintained or registered in the United States of America or any foreign country shall be at the sole discretion of Cornell.,2
"10.3 perform all other obligations, jobs / services which are required by the terms of this Contract or which reasonably can be implied from such terms as being necessary for providing necessary service as per the Contract.",2
"10.4 be deemed to have satisfied himself before submitting his bid as to the correctness and sufficiency of its bid for the services required and of the rates and prices quoted, which rates and prices shall, except insofar as otherwise provided, cover all its obligations under the Contract.",2
"11 Extension Due to Modification any modifications nave been ordered which in the opinion of the Manager have material increased the magnitude of the services, then such extension ofthe contracted date of completion may be granted as shall appear tothe Manager to be reasonable inthe Circumstances, provided moreover thatthe Contractor shall be responsible for requesting such extension of the date as may be considered necessary as soon as the cause thereat ‘shal rise and in any case not less than one month before the expiry ofthe date fixed for Completion of he services.",2
"any costs, losses, expenses, damages or the payment of any part of the Total Contract Price during an event of Force Majeure; and",2
"Whenever the scope of work requires or permits approval by the Water Authority, it is understood to be approval solely for the purposes of conforming to the requirements of the scope of work and not acceptance of any professional or other responsibility for the work.",2
"With respect to all contractual obligations, whether express or implied, entered into by and between CBRE and Service Provider, whether pursuant to this Statement of Work or otherwise, Service Provider and CBRE hereby acknowledge and agree that CBRE is entering into such obligations only in its capacity as Client’s agent and with respect to any and all obligations to be discharged on behalf of Client or CBRE, Client shall be, and hereby is acknowledged to be, the exclusive obligor hereunder.",2
"While appointing arbitrators) under Sub- Clause 8.41 (2), 84.1 (0) and 8.4.2 above, due care shall be taken that shethey is/are not the oneithose who had an opportunity to deal wih the matters to which the contract relates ‘or who in the course of hecteir duties as Railway servant(s) expressed views on allor any ‘ofthe matters under dispute or differences.",2
"With respect to Managed Services, it is agreed between the Parties that TCS shall not be liable for any operational losses sustained or incurred by the Customer",2
"Notifications All notifications under this Contract shall be served by registered mail or hand delivery to the address of the respective parties as set out on the first page of this Contract, unless notice of a new address is given to the other Party in writing.",2
"Notwithstanding Railway’ ination of the bidding process, the financial bids shall be ‘opened only afer the termination of the subject contract.",2
"PAYMENT 10.01 Unless otherwise stated in this Contract, Purchaser will pay Contractor all undisputed amounts within thirty (30) days of receiving an invoice correctly submitted in accordance with this Contract.",2
"Contractor is aware of the requirements of the Immigration Reform and Control Act of 1986 and shall comply with those requirements, including, but not limited to, verifying the eligibility for employment of all of Contractor’s agents, employees, subcontractors and Contractors that are included in this contract.",2
"Consultant shall obtain and maintain such licenses, permissions and memberships required for him to perform the Services as mentioned in this Agreement.",2
"On the ‘other hand, ifthe value of Contract decreases by more than 25% of the original contract value, Performance guarantee amounting to 10% of the decrease in the contract value shall be returned to contractor.",2
any ‘commitments or made any advances on account of or with a view to the delivery ofthe ‘Services wherever applicable or the performance of the contrat and Contractor shal not be entited to recover or be paid any sum for the services wherever applicable thereto ‘actually performed under the contract unless and unt the Manager shall have certiied the performance of such services wherever applicable and the value payable in fespect thereof and the Contractor shall only be eniled to be paid the value s0.ceried,2
[Option 2] All invoices for services will be submitted on a monthly basis to the Contract Manager.,2
Contractor shall treat all records and work product prepared or maintained by Contractor in the performance of this contract as confidential.,2
"Contractor warrants that it is the sole owner of the instruction/presentation materials or has obtained permission from the copyright holder to use the instruction/presentation materials and has full power and authority to make this agreement; that the instruction/presentation materials do not infringe any copyright, violate any property rights, or contain any scandalous, libelous, or unlawful matter.",2
"Contractor will defend and hold University harmless from all claims, liabilities, damages, or judgments involving a third party, including University’s costs and attorney fees, which arise as a result of Contractor’s failure to meet or breach any of its obligations under this Agreement.",2
"Contractor will defend, indemnify, and hold harmless the University and/or its licensees against all claims, suits, costs, damages, and expenses that the University and/or its licensees may sustain by reason of any scandalous, libelous, or unlawful matter contained or alleged to be contained in the instruction/presentation materials or any infringement or violation by the instruction/presentation materials of any copyright or property right; and until such claim or suit has been settled or withdrawn, the University may withhold any sums due to Contractor under this Agreement.]",2
Contractor shall pay subcontractors within ten (10) days of receipt of payment by Water Authority for work performed by a subcontractor and billed by the Contractor.,2
"Nothing in this Agreement shall restrict Cornell from owning any ideas, concepts, know-how, techniques, or experience developed by its personnel while carrying out the Services under this Agreement.",2
"Nonexpendable personal property purchased by the Contractor under the terms of this Contract in which title is vested in the City shall not be rented, loaned or otherwise passed to any person, partnership, corporation/association or organization without the prior expressed written approval of the City or its authorized representative, and such property shall, unless otherwise provided herein or approved by the City or its authorized representative, be used only for the performance of this Contract.",2
Neither the Transition Services nor the activities and deliverables associated with individual ccritical mmilestones shall be deemed complete until CBRE’s aacceptance of such activities and deliverables.,2
"Notwithstanding any other provisions of this Agreement, the total amount payable by Cornell for the Services will be determined by applying the stated rate of compensation to the services actually performed by Consultant.",2
Contractor shall warrant that the said former World Bank Group staff are not subject to any work restrictions by virtue of their former employment with the World Bank Group.,2
"Notwithstanding anything contained in the Agreement, the following provisions in relation to the Goods and Services Tax (“GST”) shall be applicable and required to be adhered to by the Second Party.",2
"Notwithstanding anything contained in the Contract, the Employer may, by 30 (Thirty) days written notice, terminate the Contract in whole or in part.",2
"Notwithstanding anything contained in the agreement executed between the Parties, First Party will make the payment to the Second Party only after the invoice is uploaded by Second Party in GST outward supply return i.e.",2
"Nothing shall be deemed to prevent or restrict Whatfix’s ability to provide the SaaS Services or other technology, including any features or functionality first developed for Customer, to other parties.",2
"Contractor shall require that all Contractor staff performing services in Purchaser’s premises observe such rules and regulations including, but not limited to, the requirements of the Security, Fire and Safety Regulations for World Bank Group Contract Employees (found at www.worldbank.org/corporateprocurement).",2
Contractor shall treat all information obtained from the Water Authority in the performance of this contract as confidential and proprietary to the Water Authority.,2
"Notwithstanding the foregoing, “Confidential Information” shall not include any information which the Receiving Party can show : (a) is now or subsequently becomes legally and publicly available without breach of this Agreement by the Receiving Party, (b) is rightfully in the possession of the Receiving Party without any obligation of confidentiality prior to receiving it from the Disclosing Party, (c) is rightfully obtained by the Receiving Party from a source other than the Disclosing Party without any obligation of confidentiality, (d) is developed by or for the Receiving Party independently and without reference to any Confidential Information and such independent development can be shown by documentary evidence, or is disclosed pursuant to an order of a court or governmental agency or regulatory authority as so required by such order , provided that the Receiving Party shall, to the extent permitted by law or regulation, promptly notify the Disclosing Party of such order and afford the Disclosing Party the opportunity to seek appropriate protective order relating to such disclosure.",2
"Notwithstanding the power of the arbitrators to grant interim relief, the Parties shall have the power to seek appropriate interim relief from the courts of Mumbai.",2
"Notwithstanding the termination of the Contract, the parties shall continue to be bound by the provisions of this Contract that reasonably require some action or forbearance after such termination.",2
"Notwithstanding anything contained in the agreement or any modifications thereof, First Party shall be within its right to deduct tax at source from any payments to the Second Party, as prescribed under GST Act.",2
"Notwithstanding the foregoing, the Parties shall maintain utmost confidentiality of any business, technical or financial or other information that is that is conveyed or provided in relation to this Agreement by the Company or the Lead Manager, whether in writing or orally, (hereinafter the “Confidential Information”).",2
"Notwithstanding the foregoing, the agreement may be terminated by either Party by notice in writing in accordance with the termination clauses of this Agreement.",2
"Notwithstanding the foregoing, Consultant owns and shall retain ownership to all of its pre- existing intellectual property, including all rights, title, and interest to inventive intellectual property conceived or acquired by Consultant external to or pre-dating this Agreement consistent with U.S.",2
"Notwithstanding any other provision in this Agreement, Contractor’s performance of the Services will (1) conform to the specifications and requirements of that certain Request for Proposal related to ________________ for The University of Texas at Austin, RFP No.",2
Contractor agrees that all copyrights which arise from creation of the work pursuant to this contract shall be vested in the Water Authority and waives and relinquishes all claims to copyright or other intellectual property rights in favor of the Water Authority.,2
Contractor agrees to furnish efficient business administration and coordination and perform the services in an expeditious and economical manner consistent with the interests of University.],2
Contractor agrees to update its system with the software vendor’s most current releases at regular intervals.,2
"Contractor shall allow Water Authority representative to inspect, examine, copy and audit such records during regular business hours upon 24 hours’ notice.",2
"Contractor shall cause its liability insurance provider(s) to include the International Bank for Reconstruction and Development / International Finance Corporation as “additional insured”, “indemnity principal”, or similar provision on customary or omnibus insurer or industry forms.",2
"Contractor authorizes Purchaser to deduct from any invoice presented in connection with this Contract any erroneous allocation for taxation or duties, without prior notice to Contractor and without cost to Purchaser.",2
Contractor certify that they are aware that the fees specified in this Agreement are subject to a 30% U.,2
