clause_text,count
"1957 and Under Section 78 Chapter XVI of Kamasaka Regiomation Act 1908 (Central Act of 1908), the Goveenment of Kiwatkn heveby Pally exempts oth paymcat of rogisiron fee und sawp daty towards the additonal 125.06 nares oF Jand acquired by Karnalske Industral Areas Devclopynent Board (KIADI) fer the ‘Burpose of formation of soveos rou for tbe secu) sunny Of Bangalore interaatin Argon.",1
2 (II) In consideration of the covenant and agreements herein contained and on payment by Lessee / Second Party amount of Rs.,1
"4 (i) The Allottee shall demarcate the Said Land with boundary walls, pillars or fencing to maintain such walls, pillars or fencing in good and proper condition during the said term and to see that no other person or party may encroach upon any portion of the said land and to execute or cause to be executed any work necessary or desirable in order to keep the Said Land in good sanitary order and condition to the satisfaction of all authorities concerned.",1
9 (xiii) The Corporation can terminate these presents i.e.,1
A notification of any decision by the Lessor / First Party shall also be served in the same manner as prescribed above.,1
"All legal proceedings for breach of the conditions, aforesaid shall be lodged only before the Court of law situated at Guwahati and not elsewhere.",1
"All that piece and parcel of land admeasuring 124 Actes 06 Guntas in Devanahalli Talk & Bangalore North Taluk and in the villages of Bepus, Chikkanahali, Mslanahal, Yarthiganahalli and Aklenahaly-Mallenahal as morefuly deviled hereinbelow I.",1
Allottee will also be required to pay a separate connection and other charges for the same.,1
Always seek a lawyer in your jurisdiction to discuss your forms and contracts for your situation.,1
Any loss suffered by the Lessor / First Party on a fresh grant of the demised premises for breach of conditions aforesaid on the part of the Lessee / Second Party or any person claiming through or under him shall be recoverable by the Lessor / First Party as per law applicable thereto.,1
"With regard tothe CA Excluded ‘Area, KSIIDC and BIAL will meet to sete the commercial terms forthe continuance ofthe Lease in respect ofthe CA Excluded Area and KSIIDC shall ensute that BIALL has the sights of access necessary for access 10 the CA Excluded Area.",1
Yielding and paying thereof unto the Lessor / First Party by 30th day of April in each year in advance the yearly rent.,1
"_ (address of the property)_______________________________________________________, hereinafter referred to as the “property” or “premises”, measuring about ________, consisting of ____ rooms, _____ bathrooms, ____ kitchen (modular), ____ servant room, ____ balconies and including all fixed items such as wardrobes, woodwork, doors, windows, curtain rods, fans & lights in all rooms, complete electrical fittings, sanitary fittings, safety grilled gates, and other fixed items and including ____ car parking bearing no.(s) _______.",1
__________ and whereas the Lessor approached and requested the Lessee to pay an enhanced rental of Rs.,1
_______________ and whereas the Lessee consented to pay the enhanced rental of Rs.,1
"aoe ‘AKeoabaliNalleaball n EO) ren ‘TOTAL 420 Page #24 a ne A ansegghes— 5 — ae a5 st Extent | Na, Name ofthe Village Suse _| 1 [Be 3706 | 2 | chikkanahal 628 | 3__| Molaoahalis 23.23 + Yarthiganahal 12.09 '5__[ Akdenahall- Malina 420 TOTAL 24-06 Page # 25 SCHEDULER Lae ox vslisilice tm rus 22 ge aay Part 1- Aiport Activin 4 Activities Airport Activites include the following services, facilities and equipment: Aerodrome control sersices Arild Aleild lighting Air navigtion services relating tothe Aisport Alnside and perimeter security including acess contol and patrol Airside and landsde acess roads and forecousts including writing, traffic signal signage and ‘monitoring “Apron and sirrafe parking aca Apron control and allocation of airraft stands Arrivals concourses and meeting areas ‘Baggage systems including outbound and relaim Bird searing Checkin concourses Cleaning, heating, lighting and ar condoning public areas Customs and immigration halls ‘Emergency services Facilities for the disabled and other special needs people Fire service Fight information and public addess systems Foul and surface water deinage Guidance systems and marshaling Information desks and safing Tnter-teminal transit systems Landscaping and horticulture ifs, esalators and passenger conveyors Loading bridges Lost propery Neteorological Services / AIS Noise insulation and sound proofing Passenger and hand baggage search ‘Piers and gate rooms Policing and general sccuity Prayer Rooms Runs Scheduling commuttce support Page # 26 ° 30.2% nae a Z we iad ER OLS oe tt Beno.",1
"day of ………….……Thousand and Fifteen BETWEEN WEST BENGAL INDUSTRIAL INFRASTRUCTURE DEVELOPMENT CORPORATION, [PAN: AAACW3073C] -a statutory body corporate constituted under the West Bengal Industrial Infrastructure Development Corporation Act, 1974 (Act XXV of 1974) having its Head Office presently at 5, Council House Street (3rd floor), Kolkata – 700 001, within the municipal limits of the town of Kolkata hereinafter called the “CORPORATION” (which expression shall unless excluded by or repugnant to the context, be deemed to include its successors and assignees), of the ONE PART AND M/s.",1
"dig any pits near the foundation of any building thereby causing any injury or damage to such building, the Lessee / Second Party shall pay such damages thereof as may be assessed by the Lessor / First Party (whose decision as to the extent of injury or damage, or the amount of damages payable thereof shall be final and binding on the Lessee / Second Party.",1
"having its head office at ......................................, (hereinafter referred to as the LESSEE / SECOND PARTY which expression shall unless the context does not so admit, include his heirs, its executors, administrators, legal representatives and permitted assigns successors and permitted assigns) of the OTHER PART.",1
hereinafter referred to as LESSOR / FIRST PARTY (which expression shall unless the context does not so admit includes its successors and assigns) of the ONE PART.,1
"or by any Service Provider Right Holder pursuant tothe Concession Agreement, “Service Provider Right Holdee” means say Person holding from time to time any Service Provide Right; “Shareholders? Agreement” means the shareholders’ agreement dated January 23, 2002 between the Pivate Promoters, AAT, KSHDC and BIAL: and “Term” shall have the meaning assigned to iia Cause 3.",1
"set out fn this Lease Deed and KSHDC shall ensure that simultaneously with the ‘other disposal of the Additional Land or any part therof, the transfer thereof shall acknowledge the leasehold sights of BIAL therein and shall execute an agreement on Sensial terms and conditions to thi Leate Deed, teansfer oF BIAL’S OBLIGATIONS AND COVENANTS.",1
shall be carried out by the Lessor at his own costs and expenses.,1
shall be dlemedd to have surrendered the Additonal Land (with the exception of the CA Excluded Area) and this Lease Deed shall terinate with respect to the surrendered part and KSIIDC shall ‘be at liberty to del therewith inthe manner it chooses.,1
"the Airport; (© Designing, building, owning, operating and maintaining the wilt, services and facies equired for operating and maintaining the Aiport, (@ Designing, building, owning, operating, mainuining and using office, ‘management, administration falities indoding all infeastracture required for such falities and canteen facies; (© Implementation of plans for expansion, modemisation or renovation of the Aiport of ules and services facilites: (© Extraction of ground water and harvesting of rainwater for BIAL's requicments @ Developing a greenbelt on the Additional Land as speciied a the Master Plan: () Developing and landscaping the Additional Land: (he ""Purposes”).",1
the current Lessor / First Party in this agreement on the same terms and conditions as contain in this agreement.,1
"this “Agreement to Lease”, if the Allottee fails to pay any dues to the Corporation in due time, or any of the covenants herein contained are not complied with by the Allottee or any breach of terms occur at the end/instance of the Allottee, the Corporation can cause the Allottee evicted from the said allotted land in accordance with the provisions of the West Bengal Government Premises (Tenancy Regulation) Act, 1976 or under West Bengal Public Land (Eviction of Unauthorised Occupants) Act, 1962 or under any other law for the time being in force, without prejudice to any other right(s) and / or remedies that may be available to the Corporation.",1
"(©) KSIIDC's rights, tite and interest inthe Aditional Land may be transferred to any entity in which KSIIDC may merge or amalgamate of anyother entity, which is a successor or sssignee of KSIIDC as direct result of restricting ora transmission under aw (© KSIIDE may, with the prior written consent of BIAL, which consent shall nor be unreasonably withneld, and t0 the extent that Debt remains outstanding under the Financing Agreements with the prior writen consent of the Lenders, tansfer its eight, tile and interest, a the Additional Land to a third pars Provided always that no such consent shall be roquized if the sale, transferor other disposal is in accondance with Clause 66 (4) oF (b) and BLAL, shall not be lable vo pay any stamp duty or registration carpesin respect of sucha sale, transfer or disposal (@) Any sale, transfer of other disporal of the Additional Land or any part thereof as provided in this Cause 66 shall akeays be subject tothe leaschold rights of BIAL.",1
"That the Lessee / Second party will bear, pay and discharge all rates, taxes, charges and assessment of every description which may, during the said term, be assessed, charged or imposed in respect of demised premises or the Building to be erected thereupon which would be decided by the Lessor / First Party from time to time.",1
"That the Lessee / Second party will erect on the demised premises in accordance with the layout plan, elevation and design to be approved both by the Lessor / First party and the competent local authority in writing and in a substantial and workmen-like manner the Industrial Units as aforesaid with all necessary out houses, sewers, drains and other appurtenances according to the local authority’s rules and bye laws in respect of buildings, drains, latrines and connection with sewers, and will commence such construction of main production shed within the period of one year and will completely finish the same fit for use and start commercial production within the period of 2 (two) years from the date of these presents or from the date of possession, whichever is earlier or within such extended period of time as may be allowed by the Lessor / First Party in writing at its discretion on payment of retention charges as determined by the Lessor / First Party.",1
That the Lessee / Second party will keep the demised premises and the building thereon at all times in a state of good and substantial repairs and in sanitary condition.,1
That the Lessee / Second party will provide and maintain in good repairs a properly constructed approach road or path alongwith the event across drain to the satisfaction of the Lessor / First Party / Local Competent Authority leading from the public road / Corporation road to the building to be erected on the demised premises.,1
That the Lessee shall have no right to create any sub-lease or assign or transfer in any manner the lease or give to any one the possession of the said premises or any part thereof.,1
"That the Lessee shall not carry out any additions or alterations in the structure or otherwise to the property, under any circumstances.",1
That the Lessee shall pay the electricity and water bill as per consumption to the concerned authorities.,1
That the Lessee shall use the said premises only for residential purposes.,1
"That the Lessee shall use the said property as per byelaws of housing, municipal and other local authorities and shall comply with all rules and regulations of the local authorities.",1
"That the Lessor hereby grant to the Lessee, the right to enter into and use and remain in the said premises along with the existing fixtures and fittings listed in Annexure 1 to this Agreement and that the Lessee shall be entitled to peacefully possess, and enjoy possession of the said premises, and the other rights herein.",1
That the Lessor or its duly authorized agent shall have the right to enter into or upon the said premises or any part thereof at a mutually arranged convenient time for the purpose of inspection.,1
That the Lessor shall pay the property tax and other dues and demands to the concerned authority.,1
"That the Lessor shall, before handing over the said premises, ensure the working of sanitary, electrical and water supply connections and other fittings pertaining to the said premises.",1
"That the lease hereby granted shall, unless cancelled earlier under any provision of this Agreement, remain in force for a period of [Lease Term].",1
"The Allottee shall before constructing any pucca building or house, privy, latrine or making any addition or alterations thereto to get the plan thereof approved by Corporation as well as by other statutory authorities as may be prescribed by law.",1
The Allottee shall comply with the rules and regulations made and shall also follow other practices and procedures of the Corporation time to time.,1
"RENT: Tenant agrees to pay Landlord as base rent the sum of $685 per month, due and payable monthly in advance on the 1st day of each month during the term of this agreement.",1
"RESIDENTIAL RENTAL AGREEMENT This agreement made at [City, State] on this [Date, Month, Year] between [Landlord Name], residing at [Landlord Address Line 1, Address Line 2, City, State, Pin Code] hereinafter referred to as the `LESSOR` of the One Part AND [Tenant Name], residing at [Tenant Address Line 1, Address Line 2, City, State, Pin Code] hereinafter referred to as the `LESSEE` of the other Part; WHEREAS the Lessor is the lawful owner of, and otherwise well sufficiently entitled to [Lease Property Address Line 1, Address Line 2, City, State, Pin Code] falling in the category, [Independent House / Apartment / Farm House / Residential Property] and comprising of [X Bedrooms], [X Bathrooms], [X Carparks] with an extent of [XXXX Square Feet] hereinafter referred to as the `said premises`; AND WHEREAS at the request of the Lessee, the Lessor has agreed to let the said premises to the tenant for a term of [Lease Term] commencing from [Lease Start Date] in the manner hereinafter appearing.",1
"Reference Puchased by ONTO, Frist Party : TONAL AIR FORT LTD ‘Second Party ‘Stamp Duty Paid By ‘Stamp Duty Amoun(Fs) LAND LEASE DEED (POR THE ADDITIONAL LAND GRANTED ON LEASE PURSUANT TO THE LAND LEASE DEED DATED APRIL 30,2005) - a2 ly ore mmm v ae are Prot Date & Time : 16-03-2012 06:17:49 PAA dp Sous 2 te at teens tox 804 %F 099 ese ce htrbabp Bsaok 16.03.2012 doch 021.01 PM Hout d bt eda ys cece 2 Seteotst aaa = com Bare Tem 7] eben, Twa 7 jaae, eo a [aaa Ex) 3 [meager see CT i) Be Songdiote Internationa) Aiport Lite Rep by DrecterFnonce Bhaskar Bodopot aor matt Satay we ae] = as 2s borgir ntomatona Ag Unseatep by Orector ore’ Hone | oe Boosoet = Ltt Signy [Borgatore encional Arman] United Bop by Director Feonce Shas Hodapot (ecetectsay Sez, sot mol dew 86() eed amperten Aanctxchebs Karnataka Store ‘not COatocAR Owes Dewelgoment Corporation Ltd, Rep by Authorised Repretentative D.RoMeesGoe!.",1
"Regulatory Approvals, (@) IAL shall undertake any construction of buiklings and / oF structures atthe Additional Land only after obtaining all reglatory approvals and permissions necessary therefor.",1
"Save as provided above, any purported transfer, assignment or secusty interest granted without the ‘other Party's consent shall not be effective and shall be a breach ofthis Lease Deed.",1
"Should any proviso of this agreement be or become ineffective for reasons beyond the control of the Parties, the Parties shall use reasonable endeavours to agree upon a new provision which shall as nearly as possible have the same commercial effect as the ineffective provision.",1
Signature by the Tenant on this Rental Agreement is acknowledgement and he/she has received a signed copy of the Rental Agreement.,1
Stoppage of said activities in leased premises temporarily or permanently the Lessee / Second Party shall be bound to intimate the reason of stoppage to the Lessor / First Party in writing within 7 (seven) days from stoppage or close down.,1
"Subject to the foregoing, this Lease Deed shall be binding upon and inure to the Benefit of all permitted successors in-inerest and assigns of KSIIDC and BIAL.",1
"Teacher Resources for Consumer.gov | Developed for the FTC by the Center for Applied Linguistics SAMPLE RENTAL AGREEMENT (Basic / Beginning) THIS AGREEMENT made this 15th Day of June, 2012, by and between ABC Properties, herein called “Landlord,” and Silvia Mando, herein called “Tenant.” Landlord hereby agrees to rent to Tenant the dwelling located at 9876 Cherry Avenue, Apartment 426 under the following terms and conditions.",1
"That Lessee / Second Party shall construct and complete the said buildings and put the demised premises with the buildings constructed thereon to use herein before mentioned within two years from the date of this Agreement or from the date of possession of the said land is handed over to it, whichever is earlier provided that the Lessor / First Party may at its discretion extend the time herein before provided if in his opinion the delay is caused for reasons beyond the control of the Lessee / Second Party .",1
"That day-to-day minor repairs such as replacement of fuses and elements, setting rights, leakages in water taps etc.",1
"That in case, if the period of lease is extended for a further period as mutually agreed between the parties on the terms and conditions as given above then a fresh Lease Agreement shall be executed.",1
"That on the expiry of the Lease, the Lessee shall peacefully hand over the vacant possession of the property to the Lessor with all fittings and fixtures intact and in working order, subject to reasonable wear and tear.",1
"The Allottee shall construct at its own costs culverts, over all water pipes passing through the Said Land over which building structures may be erected in such manner as will give the Corporation’s staffs agents free access at all times to the said water pipes.",1
The Allottee shall not encroach or allow or suffer any encroachment to be made upon the said land reserved as margin of safety along the side of the Railway Siding and/or on Railway Track in any manner whatsoever or upon the road or any portion of the Said Land whatsoever.,1
The Allottee shall not lower/cause to lower in any way the level of the Said Land nor to do or commit any act or thing which may be injurious to the Said Land and/or may render the said land unworthy for industrial use and/or deterioration in the value thereof and in case any damage or injury is caused to the said land or any part thereof.,1
"The Allottee shall not use or allow being used permanently any portion of the Said Land and/or structures thereon as a place of neither any kind of worship or prayer whatsoever nor to convert into any kind of shrine, tomb, temple or mosque however small or insignificant.",1
"The Allottee shall not use or allow or permit to be used the said land or any portion thereof for any illegal or immoral purpose or in any manner so as to become a source of grave danger to the public peace or public safety or do any act or thing over, above or underneath the said land or any portion thereof which shall be or become cause of nuisance, damage, annoyance, 6 inconvenience, obstruction or danger to the Said Land or to the owners or occupiers of any adjoining or neighbouring land or premises.",1
"The Allottee shall observe, perform and comply with all stipulations and requisitions which may from time to time be made by the Government or the Corporation or any other Authority statutory or otherwise in respect of the Said Land and/or the structure/machineries/plants thereon or any portion thereof respectively or in relation to the recruitment or employment of persons in any industrial and / or commercial establishment and/or organization in the State of West Bengal and to furnish quarterly reports about the progress of work including employment position.",1
The Allottee shall obtain No Objection Certificate / License / Registration / approval / sanction / clearance from the appropriate authority as may be required under environmental laws and other Statutory Provisions and the Corporation shall not in any way be liable for the default of the Allottee on this account.,1
"The Allottee shall pay/reimburse to the Corporation all rates, taxes, cess land revenue and other impositions in respect of the said land and the structures thereon which may at any time or times be assessed be payable by the Corporation in respect of the said land, within such time as may be intimated by the Corporation.",1
"The Allottee shall reimburse to the Corporation all rates, taxes, land revenue, cess and other impositions in respect the Said Land and the structures thereon which may at any time or times be assessed be payable by the Corporation in respect of the Said Land.",1
The First Party has no objection to the Second Party installing V-SAT antenna in the said premises at any time without additional rent (free of cost) to the First Party.,1
The Lessee / Second Party shall also abide by other terms and conditions as may be laid down from time to time for IIDC/ IGC/ Park/...........,1
The Lessee / Second Party shall continue his activities in the premises for which the property is used leased.,1
"The Lessee / Second Party shall not emit untreated effluent in any form (solid, liquid and gas) from the allotted plot.",1
"The Lessee at the time of vacating the premises shall restore them, in the same condition, subject to normal wear and tear.",1
"Maincenance BIAL shall () keep and maintain the Additional Land and the buildings and structures thercon in good and habitable condition at all imes and (ji) shall ensure thatthe Additional Land will be fice from encroschments at all times and to the extent that there occu any ‘encroachments on the Adtional Land, shall use is reasonable endeavors to remove such ‘encroachments from the Additonal Land, a soon as practicable.",1
NOW IT IS HEREBY MUTUALLY AGREED BY AND BETWEEN THE PARTIES HERETO AS FOLLOWS: The Term of Lease shall be for a fixed period of 11 Months which shall commence from the effective date.,1
"NOW THEREFORE, in consideration of the premises and the mutual covenants, promises, assurances, representations and provisions st forth herein, the Parties hereto agree as follows: 1.",1
"Neither Paty shall be deemed to have waived any right under this Lease Deed, uaess such Party shall have delivered tothe other Party written waver signed by an authorised officer ‘of such waiving Party: No delay or omission inthe exercise of any power or emedy shall be construed to be a waiver of any default or acquiescence theten lava.",1
"Neither ill health, loss of job, financial emergency, or other excuses will be accepted for late payment.",1
No interest will be paid on this money and in no case will it be applied to back or future rent.,1
"Notwithstanding anything contained in this present Lease Agreement, the Lessor / First Party may, on termination of this agreement, transfer or lease out the property including the additional construction and the renovation if any, to any person by private negotiation or public auction or otherwise at the option of the Lessor / First Party and on such terms and conditions as the Lessor / First Party deems fit and proper.",1
Now this rent agreement/ lease Agreement witnesseth as under: 1.,1
"Paget 12 7 1! 79 710 81 2 Sennp Duy 8 Regioeaion Charge, St ogre Lope % sere th nis / wives gal a aca ommnn Gni an al Name oan aD aoe cap Sm nd mpeaion hp pin ope of te Lae een ee abe No Eneumbrance BIAL undertakes not to create any Encumbrances on the Additional Land, except a8 permited in ths Lease Deed, the Concession Agreement, the State Support Agreement, the ‘CNS/ATM Agreement, the Financing Agreements ot as may be roguited by the terms of any regulatory approval or permission or parsant to any law ‘Compliance with Envizonmental Law.",1
"Permanent Address: Email: Mobile: Hereinafter called the “Lessee” (which expression shall mean and include his/ her heirs, legal representatives, administrators, executors, successors, and assigns, etc.) party of the Second Part, Whereas the Lessor is the absolute owner of the immovable house property bearing No.",1
"Permanent Address: Email: Mobile: Hereinafter called the “Lessor” (which expression shall mean and include his/ her heirs, legal representatives, administrators, executors, successors, and assigns etc.), party of the First Part and Second Part Mr./ Ms.",1
Provided that no ‘Deed of Lease’ shall be executed unless substantial progress of work is shown in actuality.,1
Provided that the Corporation shall not execute any such conveyance deed until it is paid the consideration money mentioned herein.,1
Provided that the expression Managing Director shall include the person who is entrusted by Lessor / First Party with the functions similar to those of Managing Director.,1
Provided that unutilized land of the allotted plot or plots shall revert to the Corporation on the expiry of the prescribed / extended period for starting production / expansion of the unit.,1
RD 413 MUNOMU 2007 ated: 16.02.2008 after the words “access road” the word “and” shall be inserted and the words “for the” shall be substituted.,1
RD 413 MUNOMU 2007 dated:16.02.2008 the following para shall be added: “The above exemptions shall cover registration of Sale Deed executed between KIADB and KSIIDC and Lease Deed executed between KSIIDC and BIAL”.,1
The Lessee on his/ her part undertakes to maintain this with due care and caution.,1
The Lessee shall be at liberty to under-lease / sub-lease the `said premises' or part thereof to any of its subsidiaries or to any other party.,1
"The Lessee shall hand over possession of the `said premises' to the Lessor on the expiry of the period of lease fixed herein or on the expiry of the period of option should the Lessee avail itself of the same and on refund of deposit made by the Lessee, if any, in the same state and condition as on the date of occupation but subject to natural wear and tear due to ordinary use and lapse of time.",1
The Lessee shall have exclusive right on the parking space for parking of the vehicles of staff members and customers of Lessee and the same shall not be disturbed obstructed or encroached in any manner by any persons whomsoever.,1
"The Lessee shall have the right to remove at the time of vacating the `said premises', all electrical fittings and fixtures, counters, safes, strong room door, safe deposit lockers, partitions and all other furniture put up by it.",1
The Lessee shall have the right to utilise the leased premises or part thereof for any of their various needs.,1
The Lessee shall not make any structural alterations to the building without the information and permission of the Lessor.,1
"The Lessee shall, however, have the option to continue the lease thereafter for a further period upto __________ years.",1
The Lessor / First Party reserves the right to revise the rate of Ground Rent in every 3 (three) years.,1
"The Lessor / First Party shall have the right to re-entry over the property and take over its possession, if restarting of activities do not take place within 3 (three) months period from the date of initial stoppage / close down of activity or / committing any violation of the terms set forth in this lease agreement.",1
The Lessor / First Party shall have the unfettered right to inspect the documents justifying the utilization of assets during the leased period and the Corporation shall have the right to get authenticated copies of such documents as and when necessary.,1
"The Lessor has no objection to the Lessee installing ATM in the said premises at any time without any additional rent to the Lessor, the ATM room will be constructed by the Lessor at his cost and that the Lessor will provide the required additional power to the Lessee.",1
"The Lessor may at their own cost and expenses construct any additional structure/additional floor in the building and in which case and if the Lessor decides to lease out the said additional floors / area, then the first option and offer will be given to the Lessee and the Lessee shall have the right to take the same on lease on mutually acceptable terms.",1
"The Lessor shall grant all rights of way, water, air, light and privy and other easements appertaining to the `said premises'.",1
"In any case, when permission is granted, owners are required to pay an additional $25 per month pet-rent charge for one or more.",1
"In case of conversion of proprietorship to partnership firm, the share of the original partner shall not be less than 51%.",1
"In case of transfer or ownership of the Industrial Unit or taking over of the Industrial Unit by Bank or other Financial Institutions also for remaining period of lease, the land can be used only for Industrial purposes.",1
"In case the Allottee commits any breach of the condition contained in this clause it shall, in addition and without prejudice to all other rights and remedies of the Corporation under these presents, be liable to pay to the Corporation all damages and losses which the Corporation may suffer by reason thereof and keep the Corporation indemnified against any loss, damages, costs, expenses, plants and actions whatsoever resulting from the aforesaid breach of condition by the Allottee.",1
"In pursuance of the said agreement and in consideration of the rent hereby reserved and of the covenants, conditions and stipulations hereinafter contained and on the Lessee’s part to be paid, observed and performed, THE LESSOR HEREBY DEMISES UNTO THE LESSEE ALL THAT the building situated at [Lease Property Address, Address Line 1, Address Line 2, City, State, Pin Code] and hereinafter called as the demised premises, TOGETHER WITH ALL the fixtures and fitting therein, TOGETHER WITH the electrical installations and together with the right for the Leesse, its employees, servants, agents, customers and persons authorized by the lessor to use the entrances, doorways, entrance hall, staircases, landings and passages in the demised premises for the purpose of ingress thereto, TO HOLD the demised premises unto the Lessee for the period of [Lease Term in Months or Years] only commencing from the [Lease Deed Start Date] and determined on [Lease Deed Signing Date] but determinable earlier as hereinafter provided PAYING therefor unto the Lessor during the said term monthly rent of Rs.",1
"In pursuance to the aforesaid Act and Rules made there under, the Lessee / Second Party will bound to hand over the possession of the lease land to the Lessor / First Party without any disputes.",1
"In such cases, the amount of development Charges and Interest thereon, if any recovered from the Party will be refunded, without any interest payable thereof as below; a) If any allottee or a Lessee intends to surrender a Plot or part within 1 year from the date of allotment then 90% of Development Charges will be refunded.",1
In the event Lessee defaults on repayment of loan and the loan is identified as NPA by Bank/ Financial.,1
"In the event of breach of this covenant, the Allottee shall compensate or make good the damage caused, without prejudice and in addition to all other rights and remedies of the Corporation under these presents.",1
"In the event rent is not received prior to the 4th of the month, Tenant agrees to pay a $25 late fee, plus an additional $5 per day for every day thereafter until the rent is paid.",1
"In this Lease Deed (including the recitals hereof and the Schedules heretc), the following words and expressions shall have, where the context so permits, the meaning assigned to them respectively below: “Activities” means the activities se out at Schedule By “Additional Land” shall have the meaning assigned to it in Clause 2.15 Page #2 Dee pawn ic2 lo On Sete ay retarted = 208 9 S08 = ] kon | Tanto Oana 1 | bongs intemationc! Arnon td, Admiattion Bock.",1
It will be held intact by Landlord until at least thirty (30) working days after Tenants have vacated the property.,1
"KARNATAKA STATE INDUSTRIAL AND INFRASTRUCTURE DEVELOPMENT CORPORATION LIMITED (formerly known as Kamataka State Industial Investment and Development Corporation Limited), a company incorporated under the Companies Act, 1956, having its registered office at Khanija Bhavan, East Wing, Fourth Floor, #49, Race Course Road, Bangalore - 560 001, India (hereinafter referred to a8 “KSIIDC” which expression shall include its successors-in-interest and permitted assigns); and .",1
"KSHDC agrees and covenants with BIAL that BIAL shall have the right and shall be ened to develop and use the Additional Land for the Pusposes in the manner as BIAL considers appropriate, subject to compliance with the Master Plan and obtaining the necessary sequltory approvals Ourgoings KSHDC shall pay and discharge all Outgoings relating to the period up to and including the respective dates mentioned in Clause 22 hereo.",1
KSHIDC shall have no ‘obligation to provide BIAL any land in addition to the Ste and the Additonal Land.,1
KSIIDC’S OBLIGATIONS AND COVENANTS.,1
"LEASE DEED THIS DEED OF LEASE made on this ____________________ day of ________ 20 __ at ______________between _____________________________________________________________________________________________ _________________________________________________________________________________________ ._____________________________ residing _________________________________________________________________________________________ hereinafter referred to as the Lessor (which term shall mean and include wherever the context so requires or admits his/their heirs, successors, administrators, executors, attorneys and assigns)of the One part and__________________ BANK a body corporate____ __________________ hereinafter referred to as the Lessees (which term shall mean and include wherever the context as admits or requires its successors, administrators and assigns) of the Other Part represented by its Manager and holder of Power of Attorney dated _____________ Sri _________________________, S/o.",1
The Letter of Allotment issued to the Lessee / Second Party for allotment of land shall be treated as a part of this agreement.,1
The Panes waive any rights t appeal or any review oF such award by any court or tibunal of competent judsdicion insofar as such waiver can validly be made.,1
The Paris agree and covenant that they shall mutually discuss such dificutes and problems in good faith and take all reasonable sep necessary for removal o resolution of such dificultes or problems.,1
The Term of Lease shall be for a fixed period of 11 Months which shall commence from the effective date.,1
The deposit shall be returned to the Lessee simultaneously with the Lessee vacating the said premises.,1
The first month’s rent is required to be submitted on or before move-in.,1
The marginal notes and the catch lines hereto are meant only for convenience of references and shall not in any way be taken into account in the interpretation of there presents.,1
The original shall be retained by the Lessor and the duplicate by the Lessee.,1
The term vaant land shall bear the meaning as per prevailing policy/norms of the Corporation.,1
The unutilized land of the allotted plots shall revert back to the Corporation on expiry of the prescribed extended period upto 3 years.,1
These vehicles must be both operable and currently licensed.,1
"However, any major repairs such as seepage in wall, structural repairs etc.",1
"However, in the event of specific exceptional cases, the Lessor / First Party with the prior approval of the State Government in the Industries and Commerce Department may allow the Lessee / Second Party to sublet a portion of a lease hold interest (not exceeding 40%) under certain terms and conditions as framed by the Lessor / First Party.",1
"However, the Corporation shall not give any such permission until the dues of it are cleared.",1
"However, you may use this format in case you want to use a basic and simple rent agreement.",1
If any Allottee or a Lessee intends to surrender a Plot or part after 1 year but within 2 years from the date of allotment then 50% of Development Charges will be refunded.,1
"If any provision of this agreement is rendered void, illegal or unenforceable under any Law, the validity, legality and enforceability of that provision under any other Law and the validity, legality and enforceability of the remaining provisions, shall not in any way be affected or impaired thereby.",1
"If any provisions) ofthis Lease Deed are declared o be invalid, unenforceable ot illegal by 8 ‘competent arbittal tsbunal oF cout, such invalidity, unenforceability oF ilgality shall not Page # 18 prejudice or affect the remaining provision(s) ofthis Lease Deed which shall continue in ful Force and effect.",1
"If during the terms of the lease agreement, the Lessee / Second Party or his workmen or servants shall, i.",1
"If the Allottee even after extension of time fails to run the business/production for 7 which the land is allotted, the Corporation shall take necessary actions as to pecuniary imposition and/or any other action against the Allottee as per the prevailing norms/regulation/policy of the Corporation including resumption of land.",1
At that time Landlord will inspect the premises thoroughly and assess any damages and/or needed repairs.,1
"BAD-CHECK SERVICING CHARGE: In the event Tenant’s check is dishonored and returned unpaid for any reason to Landlord, Tenant agrees to pay a returned check charge of $25 AND accept whatever consequences there might be in making a late payment.",1
"BANGALORE INTERNATIONAL AIRPORT LIMITED, 2 company incorporated under the Companies Act, 1956, having its registered office at Administration Block, Bengaluru Internatidhgl Airport, Devanahalli, Bangalore ~ 560 300 (hereinafter referred to 28 ""BIAL which expression shall include its successors in-interest and permitted asigns).",1
"Banglore Chanda, seo | Tria Tegae | tededs eoaidat 1 Be ks eg oud DNH-1-080342011-12 em / so) doh evzihatormgno Secaeg “Additional Land Cost” shall have the meaning assigned to tin Schedule C attached hereto, “Aigpor” means the greenfield intemational aiport comprising ofthe Initial Phase constructed and ‘operated by BIAL at Devanahalli, near Bangalore in the State of Karnataka and includes all its builngs, equipment, faces and systems and inclading, where the circumstances so roqite, any Expansion thereof, “Airport Opening Date” means the date on which commencement of the commercial operation of the Initial Phase occurred i.",1
Both counterparts shall constitute one and the same Lease Agreement.,1
CHANGE OF TERMS 5 The terms and conditions of this agreement are subject to future change by the Lessor after the expiry of the Lease Period after issuing a thirty-day notice stating such change delivered to the Lessee.,1
