file_name,txt_path,text
and the SELLER remains unresolved, the dispute shall be settled as per the dispute 
resolution procedure. The SELLER shall be liable to provide the abovementioned, 
without any conditions, within a period of [•] days, unless otherwise agreed between 
the Parties. 
 
(d) 
The BUYER’s total liability under the provisions of this Contract shall be 
limited to the subsequent stage payment due for the equipment payable under the 
Contract (or relevant part), including any sums due or becoming due to the SELLER 
at the date of Termination. 
 
 
ARTICLE 23 
LAW 
  
23.1   The present Contract shall be considered and made in accordance to the laws of 
Republic of India. This Contract shall be governed by and interpreted in accordance with the 
laws of the Republic of India. 
 
ARTICLE 24A 
ARBITRATION 
(For Foreign Sellers) 
 
24A.1 All disputes or differences arising out of or in connection with the present Contract, 
including the one connected with the validity of the present Contract or any part thereof, 
shall be settled by bilateral discussions. 

432 
 
 
24A.2 Any dispute, disagreement of question arising out of or relating to this Contract or 
relating to construction or performance (except as to any matter the decision or 
determination whereof is provided for by these conditions), which cannot be settled 
amicably, shall within sixty (60) days or such longer period as may be mutually agreed 
upon, from the date on which either party informs the other in writing by a notice that such 
dispute, disagreement or question exists, will be referred to the Arbitration Tribunal 
consisting of three arbitrators. 
 
24A.3 Within sixty (60) days of the receipt of the said Notice, one arbitrator shall be 
nominated in writing by SELLER and one arbitrator shall be nominated by BUYER. 
 
24A.4  The third arbitrator shall be nominated by the two arbitrators within ninety (90) days 
of the receipt of the notice mentioned above, failing which the third arbitrator may be 
nominated under the provisions of Indian Arbitration and Conciliation Act, 1996 (as 
amended from time to time)  or by dispute resolution institutions like Indian Council of 
Arbitration and ICADR. In case, nomination of third arbitrator under Indian Arbitration and 
Conciliation Act, 1996 (as amended from time to time) or by dispute resolution institutions 
like ICA and ICADR are not acceptable to the SELLER, then the third arbitrator may be 
nominated by the President of International Chamber of Commerce, Paris,   but the said 
nomination would be after consultation with both the parties and shall preclude any citizen 
with domicile of any country as mentioned above. The arbitrator nominated under this 
Clause shall not be regarded nor act as an umpire. 
 
24A.5 The Arbitration Tribunal shall have its seat in New Delhi or such other place in India 
as may be decided by the arbitrator. 
 
24A.6  The Arbitration Proceedings shall be conducted in India under the Indian Arbitration 
and Conciliation Act, 1996 (as amended from time to time)18 and the award of such 
Arbitration Tribunal shall be enforceable in Indian Courts only. 
 
24A.7 The decision of the majority of the arbitrator(s) in the tribunal shall be final and 
binding on the parties to this Contract. 
  
24A.8 Each party shall bear its own cost of preparing and presenting its case. The cost of 
arbitration including the fees and expenses of the third arbitrator shall be shared equally by 
the SELLER and the BUYER. 
 
24A.9 In the event of a vacancy caused in the office of the arbitrators, the party which 
nominated such arbitrator, shall be entitled to nominate another in his place and the 
arbitration proceedings shall continue from the stage they were left by the retiring arbitrator. 
 
24A.10 In the event of one of the parties failing to nominate its arbitrator within sixty (60) 
days as above or if any of the parties does not nominate another arbitrator within sixty (60) 
days of the place of arbitrator falling vacant, then the other party shall be entitled after due 
notice of at least thirty (30) days to request the President of International Chamber of 
Commerce, Paris or dispute resolution institutions in India like Indian Council of Arbitration 

433 
 
and ICADR to nominate another arbitrator as above. 
 
24A.11 If the place of the third arbitrator falls vacant, his substitute shall be nominated 
according to the provisions herein above stipulated. 
 
24A.12 The parties shall continue to perform their respective obligations under this Contract 
during the pendency of the arbitration proceedings except in so far as such obligations are 
the subject matter of the said arbitration proceedings. 
 
 
ARTICLE 24B  
ARBITRATION 
(For Indian Private Sellers) 
  
24B.1 All disputes or differences arising out of or in connection with the present Contract, 
including the one connected with the validity of the present Contract or any part thereof, 
shall be settled by bilateral discussions. 
 
24B.2 Any dispute, disagreement of question arising out of or relating to this Contract or 
relating to construction or performance (except as to any matter the decision or 
determination whereof is provided for by these conditions), which cannot be settled 
amicably, shall within sixty (60) days or such longer period as may be mutually agreed 
upon, from the date on which either party informs the other in writing by a notice that such 
dispute, disagreement or question exists, will be referred to the Arbitration Tribunal 
consisting of three arbitrators. 
 
24B.3 Within sixty (60) days of the receipt of the said Notice, one arbitrator shall be 
nominated in writing by SELLER and one arbitrator shall be nominated by BUYER. 
 
24B.4 The third arbitrator, shall be nominated by the parties within ninety (90) days of the 
receipt of the notice mentioned above, failing which the third arbitrator may be nominated 
under the provision of Indian Arbitration and Conciliation Act, 1996 (as amended from time  
to time) or by dispute resolution institutions like Indian Council of Arbitration or ICADR at 
the request of either party, but the said nomination would be after consultation with both the 
parties. The arbitrator nominated under this Clause shall not be regarded nor act as an 
umpire. 
 
24B.5 The Arbitration Tribunal shall have its seat in New Delhi or such other place in India as 
may be decided by the arbitrator. 
 
24B.6  The Arbitration Proceedings shall be conducted in India under the Indian Arbitration 
and Conciliation Act, 1996 (as amended from time to time) and the award of such Arbitration 
Tribunal shall be enforceable in Indian Courts only. 
 
24B.7 The decision of the majority of the arbitrators shall be final and binding on the 
parties to this Contract. 
 
 

434 
 
24B.8 Each party shall bear its own cost of preparing and presenting its case. The cost of 
arbitration including the fees and expenses of the third arbitrator shall be shared equally by 
the SELLER and the BUYER. 
 
24B.9 In the event of a vacancy caused in the office of the arbitrators, the party which 
nominated such arbitrator, shall be entitled to nominate another in his place and the 
arbitration proceedings shall continue from the stage they were left by the retiring arbitrator. 
 
24B.10 In the event of one of the parties failing to nominate its arbitrator within sixty (60) 
days as above or if any of the parties does not nominate another arbitrator within sixty (60) 
days of the place of arbitrator falling vacant, then the other party shall be entitled after due 
notice of at least thirty (30) days to request dispute resolution institutions in India like Indian 
Council of Arbitration and ICADR to nominate another arbitrator as above. 
 
24B.11 If the place of the third arbitrator falls vacant, his substitute shall be nominated 
according to the provisions herein above stipulated. 
 
24B.12 The parties shall continue to perform their respective obligations under this Contract 
during the pendency of the arbitration proceedings except in so far as such obligations are the 
subject matter of the said arbitration proceedings. 
 
ARTICLE 24C  
ARBITRATION 
(For Central & State PSEs) 
 
24C.1    In the event of any dispute or difference relating to the interpretation and application 
of the provisions of the Contracts, such dispute or difference shall be referred by either party 
for Arbitration to the sole Arbitrator in the Department of Public Enterprises to be nominated 
by the Secretary to the Government of India in-charge of the Department of Public 
Enterprises. The Arbitration and Conciliation Act, 1996 (as amended from time to time) shall 
not be applicable to arbitration under this clause. The award of the Arbitrator shall be binding 
upon the parties to the dispute, provided, however, any party aggrieved by such award may 
make a further reference for setting aside or revision of the award to the Law Secretary, 
Department of Legal Affairs, Ministry of Law &Justice, Government of India. Upon such 
reference the dispute shall be decided by the Law Secretary or the Special 
Secretary/Additional Secretary, when so authorised by the Law Secretary, whose decision 
shall bind the Parties finally and conclusively. The Parties to the dispute will share equally 
the cost of arbitration as intimated by the Arbitrator. 
 
 
ARTICLE 24D  
ARBITRATION  
(For Defence PSUs) 
  
24D.1     In the event of any dispute or difference relating to the interpretation and 
application of the provisions of the Contracts, such dispute or difference shall be referred by 
either party to the Arbitrator appointed by the Defence Secretary. The award of the Arbitrator 
shall be binding upon the parties to the dispute. 

435 
 
 
ARTICLE 25 
PENALTY FOR USE OF UNDUE INFLUENCE 
    
25.1  The SELLER undertakes that he has not given, offered or promised to give, directly or 
indirectly any gift, consideration, reward, commission, fees, brokerage or inducement to any 
person in service of the BUYER or otherwise in procuring the Contracts or forbearing to do or 
for having done or forborne to do any act in relation to the obtaining or execution of the 
Contract or any other Contract with the Government for showing or forbearing to show 
favour or disfavour to any person in relation to the Contract or any other Contract with the 
Government. Any breach of the aforesaid undertaking by the SELLER or any one employed 
by him or acting on his behalf (whether with or without the knowledge of the SELLER) or the 
commission of any offence by the SELLER or anyone employed by him or acting on his 
behalf, as defined in Chapter IX of the Indian Penal Code, 1860 or the Prevention of 
Corruption Act, 1988 or any other Act enacted for the prevention of corruption shall entitle 
the BUYER to cancel the Contract and all or any other Contracts with the SELLER and 
recover from the SELLER the amount of any loss arising from such cancellation. A decision 
of the BUYER or his nominee to the effect that a breach of the undertaking had been 
committed shall be final and binding on the SELLER. 
 
25.2  Giving or offering of any gift, bribe or inducement or any attempt at any such act on 
behalf of the SELLER towards any officer/employee of the BUYER or to any other person in 
a position to influence any officer/employee of the BUYER for showing any favor in 
relation to this or any other Contract, shall render the SELLER to such liability/penalty as 
the BUYER may deem proper, including but not limited to termination of the Contract, 
imposition of penal damages, forfeiture of the Bank Guarantee and refund of the amounts 
paid by the BUYER. 
 
 
ARTICLE 26 
AGENTS 
 
26.1 
The SELLER confirms and declares to the BUYER that the SELLER is the original 
manufacturer of the stores referred to in this Contract. The SELLER confirms that he has not 
engaged any person, party, firm or institution as a Agent, including his Agents already 
intimated to MoD; to influence, manipulate or in any way to recommend to any functionaries 
of the Govt of India whether officially or unofficially, to the award of the Contract to the 
SELLER, or to indulge in corrupt and unethical practices. The SELLER has neither paid, 
promised nor has the intention to pay to any person, party, firm or institution in respect of any 
such intervention or manipulation. The SELLER agrees that if it is established at any time to 
the satisfaction of the BUYER that the present declaration is in any way incorrect or if at a 
later stage it is discovered by the BUYER that SELLER has engaged any such person, party, 
firm or institution and paid, promised or has intention to pay any amount, gift, reward, fees, 
commission or consideration or consideration to such person, party, firm or institution, 
whether before or after the signing of this Contract, the SELLER will be liable for any or all 
of the following actions:- 
 
(a) 
To pay to the BUYER any such amount paid as gift, reward, fees, commission 

436 
 
or consideration along with interest at the rate of 2% per annum above LIBOR rate. 
 
(b) 
The BUYER will also have a right to put on hold or cancel the Contract either 
wholly or in part, without any entitlement or compensation to the SELLER who shall 
in such event be liable to refund all payments made by the BUYER in terms of the 
Contract along with interest at the rate of 2% per annum above LIBOR rate. 
 
(c) 
The BUYER will also have the right to recover any such amount referred in 
(a) and (b) above from other Contracts of the SELLER with the Government of India. 
 
(d) 
At the discretion of the BUYER, the SELLER shall be liable for action as per 
extant policy on Putting on Hold, Suspension and Debarment of Entities. 
 
ARTICLE 27 
FORCE MAJEURE 
  
27.1 
Should any Force Majeure circumstances arise, each of the Contracting party shall be 
excused for the non-fulfillment or for the delayed fulfillment of any of its Contractual 
obligations, if the affected party within (     days) of its occurrence informs in a written form 
the other party. 
 
27.2 
Force Majeure shall mean fire, flood, natural disasters or other acts, that are 
unanticipated or unforeseeable and not brought about at the instance of, the party claiming to 
be affected by such event, or which, if anticipated or foreseeable, could not be avoided or 
provided for and which has caused the non-performance or delay in performance, such as 
war, turmoil, strikes, sabotage, explosions, beyond the control of either party.  
 
27.3 
A party claiming Force Majeure shall exercise reasonable diligence to seek to 
overcome the Force Majeure event and to mitigate the effects thereof on the performance of its 
obligations under this Contract. 
 
27.4 
Provided the acts of the Government or any state parties of the SELLER which may 
affect the discharge of the SELLER’s obligation under the Contract shall not be treated as 
Force Majeure.  
 
ARTICLE 28 
NON DISCLOSURE OF CONTRACT DOCUMENTS 
  
28.1 
Except with the written consent of the BUYER/SELLER, other party shall not 
disclose the Contract or any provision, specification, plan, design, pattern, or information 
with proprietary markings thereof to any third party, unless required by either 
Government of the Parties or by the SELLER’s Suppliers solely for the purpose of 
performing the obligations under the Contract.  
 
ARTICLE 29 
NOTICES 
 
 
29.1 
Any notice required or permitted by this Contract shall be written in English language 

437 
 
and may be delivered personally or may be sent by FAX, E-Mail, Registered Post, Speed Post 
or registered pre paid airmail, addressed to the last known address of the party to whom it is 
sent.  
 
ARTICLE 30 
TRANSFER AND SUB-LETTING 
  
30.1 
The SELLER has no right to give, bargain, sell, assign or sublet or otherwise dispose 
of the Contract or any part thereof, as well as to give or to let a third party take benefit or 
advantage of the present Contract or any part thereof except, with the prior consent of the 
BUYER, in case of merger, amalgamation, consolidation, acquisition, change in control or 
similar transaction.  For granting such consent, BUYER may require SELLER to enter into a 
Novation Agreement. The SELLER may utilise its wholly owned subsidiary in India to 
provide product support related to the contract, however, it shall not relieve the SELLER of 
any obligation, duty or liability attributable to the Seller under the present Contract. 
 
ARTICLE 31 
PATENTS AND OTHER INDUSTRIAL PROPERTY RIGHTS 
  
 
31.1 
The prices stated in the present Contract shall be deemed to include all amounts 
payable for the use of patents, copyrights, registered charges, trademarks and payments for 
any other industrial property rights.  
 
31.2 
SELLER shall indemnify the BUYER against all claims from a third party at any time 
on account of the infringement of any or all the rights mentioned in the previous paragraphs, 
whether such claims arise in respect of manufacture or use. The SELLER shall have the 
sole responsibility to defend/settle such claim(s). The SELLER shall be responsible 
for the completion of the supplies including spares, SMTs/STEs, technical literature and 
training aggregates irrespective of the fact of infringement of the supplies, irrespective of 
the fact of infringement of any or all the rights mentioned above. 
  
ARTICLE 31A 
BUYER’S RIGHT TO OPTIMISATION OF LIFE CYCLE SUPPORT AND  
SYSTEM ENHANCEMENTS  
 
(This clause is not applicable for funded Contracts for the design and development either 
directly or through DRDO or for the relevant part if design and development of any part of 
the Contract deliverables is funded) 
 
31A.1 SELLER’s IPRs. BUYER acknowledges the Intellectual Property Rights of the 
SELLER associated with the Articles being supplied against this Contract and understands 
that the price being paid as per provisions of the contract is to remunerate the SELLER for 
the supply of the Articles and associated IPR component, for owning the Article and 
exploiting it without any limitation through its life cycle and beyond. The BUYER takes note 
that the SELLER is entitled to receive any further remuneration only if the SELLER's 
services towards its maintenance/ upkeep/ upgrade etc, over and above those under the 
Contract, are utilised by the BUYER and the SELLER acknowledges the same. 
 

438 
 
31A.2 BUYER’s Right.  The SELLER acknowledges that the BUYER shall be free to 
explore other global sources and design & manufacturing ecosystem prevailing in India, to 
optimise the life cycle costs and improve the performance of the platform/ equipment/ system 
being provisioned under this contract. Towards this end, the BUYER reserves the right to, 
subject to the provisions of this Condition, to undertake any or combination of the following:- 
 
(a) 
Replace Equipment/ Systems/ Weapons/ Sensors/ assemblies at a later date 
with suitable substitutes, either procured from other global sources and/ or indigenous 
sources or have them exclusively and independently developed without infringing the 
SELLER’s/ Third Party’s IPRs and interface with the Articles. Towards this, the 
BUYER may resort to any of the following to enable seamless interface/ integration 
of the replaced system:- 
 
(i) 
By providing interface/ fitment details as physically drawn from the 
Articles with other parties without sharing the SELLERs documents with any 
third party. 
  
(ii)  
By indicating the requirement of modularity in design and/ or 
requirement of interface protocols conforming to a required standard in the 
original Contract.  
 
(iii)  
By seeking SELLER’s assistance for interfacing by paying a mutually 
agreeable and reasonable price for the sought services. To assess the 
reasonability of the price, the price being sought by the SELLER may be 
compared with the price known to be charged by the SELLER and/ or other 
contractors of equal standing for similar work. Any effort by the SELLER to 
seek exploitative pricing for such services may be treated as unfair and 
monopolistic business practices and the BUYER may seek suitable remedy as 
deemed appropriate including legal remedy under Competition Act of India 
2002. 
 
(iv)  
If replacement as at Para 31A.2(a) above requires any validation/ 
certification by the SELLER being the OEM, the SELLER may provide the 
same against payment of a fair and reasonable price as mutually agreed 
between the parties. The BUYER may expect such service as a matter of 
goodwill from the SELLER and expects that such service will not be denied 
unless for reasons of technical infeasibility. In any case, denial of such service 
from the SELLER or by owns choice, the BUYER is entitled to make 
alternative arrangements for such validation/ certification at own risk.  
 
(b) 
Encourage the SELLER/ Third Parties and the Indian industries to collaborate 
and manufacture such items under license either by mutual arrangement between 
them or through Inter Governmental Agreement, as applicable.  
 
(c)  
To design, develop and produce general purpose trainers, simulators and 
associated equipment with respect to Articles for own use with respect to Articles for 
own use;  
 
(d) To carryout modifications to suit the BUYERs specific requirements and 
improvements sought from time to time. In addition to the above, the SELLER hereby 
agrees to provide to the BUYER, the right to undertake improvements and upgrades 

439 
 
in relation to the Article or any parts thereof, for no additional fee. The SELLER 
agrees that the BUYER, upon undertaking such improvements and upgrades will 
become and shall continue to remain the owner of such improved and upgraded 
Article and the Seller has no claim or right or any IPRs generated in respect of such 
improvements and upgrades. 
 
(e) 
To pursue such actions including the above and also to manufacture requisite 
spares by ab-initio design or reengineering for safe and unrestricted use of Articles 
(including platform/ equipment/ systems), if the SELLER and/ or third parties fail to 
support the Articles or part thereof in a reasonable timeframe and at a reasonable price 
owing to dynamics of obsolescence/ insolvency/ winding up operations/ suspension of 
production line/ corporate acquisitions etc and other reasons solely attributable to  
them. 
 
31A.3  Seller’s Right. 
The Seller is entitled for the following if the rights set out at 
Para 31A.2 of this clause is exercised by the BUYER (including its constituent departments):- 
 
 
(a)  
The SELLER may deny the warranty on the Articles or part thereof if the 
above right is exercised during the warranty.  
 
(b)  
If the BUYER exercises any of the above options on an Article under 
maintenance by the SELLER, the SELLER shall have the right to exclude their 
maintenance liability on that part of the Article or cover it under mutual agreement.  
 
31A.4  Notwithstanding the rights stated at Para 31A.3 above:- 
 
(a) 
The SELLER’s assurance on the designed life of the Articles shall continue to 
cover the part unaffected by such modifications/ improvements/ upgrades. The 
SELLER shall continue to provide the product updates/ bulletins as applicable. Such 
updates/ 
bulletins 
need 
not 
take 
into 
consideration 
the 
modifications/improvements/upgrades carried out by the BUYER unless the work on 
interfacing/ validating/ certification is assigned to the SELLER by the BUYER or his 
representatives/ agents in sub-clause 31A.2 (a) (iii) and (iv) and if such items are 
manufactured under licence by the SELLER under sub-clause 31A.2 (b).  
 
(b)  
The right shall not dilute the SELLER’s liability for providing product life 
support for the period laid down at Clause [.].  
 
Note: Add the Clause  number for Product life Support. 
 
ARTICLE 32 
AMENDMENTS 
  
32.1  No provision of this Contract shall be changed or modified in any way (including this 
provision) either in whole or in part except by an instrument in writing made after the date 
of this Contract and signed on behalf of both parties and which expressly states to amend this 
Contract. 
 
 
 

440 
 
ARTICLE 33 
PRODUCT SUPPORT 
 
33.1 
The 
SELLER 
agrees 
to 
provide 
Product 
Support 
for 
the 
stores, 
assemblies/subassemblies, fitment items and consumables, SMTs/STEs subContracted from 
other agencies/manufacturer by the SELLER for a minimum period of (    years) including   
(___years) of warranty period after the delivery of (name of equipment). Even after the said 
mandatory period, the SELLER would be bound to give at least two years notice to the 
Government of India prior to closing the production line so as to enable a Life Time Buy of 
all spares before closure of the said production line. The SELLER agrees to undertake 
PRODUCT SUPPORT CONTRACT (AMC/CMC/PBL/LCSC, as applicable) for a minimum 
period of (      months), extendable till the complete Engineering Support Package is provided 
by the SELLER, at a time, at terms and conditions mutually agreed between the SELLER and 
the BUYER. This, however, shall not restrict the BUYER from directly sourcing sub-
equipment/sub-assembly and spares from their respective OEMs/sub-vendors on completion 
of 
warranty. 
In 
case 
the 
sub-equipment/sub-assembly/parts 
require 
tuning/calibration/integration by the SELLER prior to replacement, the same is to be 
undertaken by the SELLER at reasonable cost, as mutually agreed between Buyer and Seller.  
 
33.2 
In the event of any obsolescence during the above mentioned period of product support 
in respect of any component or sub-system, mutual consultation between the SELLER and 
BUYER/Indian manufacturer will be undertaken to arrive at an acceptable solution including 
additional cost, if any. 
 
33.3 
Any improvement/modification/up gradation being undertaken by (M/s name of 
company) on (name of equipment) or their sub suppliers will be communicated by the 
SELLER to the BUYER and, if required by the BUYER, these will be carried out by the 
SELLER at BUYER's cost. 
 
33.4 
The SELLER agrees to provide an Engineering Support Package as specified in 
Article 37 as modified after confirmatory MET at no extra cost. The SELLER agrees to 
undertake the repair and maintenance of the equipment, SMTs/STEs test set up, 
assemblies/sub assemblies and stores supplied under this Contract as product support 
Contract specified at para 33.1 above or provision of complete ESP to the BUYER viz EME 
whichever is later, as per terms and conditions mutually agreed between the SELLER and the 
BUYER. 
(Note: The underlined language should be deleted in cases where it is not applicable.)  
 
33.5 
Codification. The SELLER undertakes to provide existing NATO Stock Numbers 
(NSNs) of OEM for each item supplied under the contract as per part list (including MRLS).  
In case, the NSNs are not available, the SELLER agrees to codify using basic technical 
characteristics as required for codification in consultation with MoD/Directorate of 
Standardisation. In case of IPR issues, codification will be undertaken as Type IV 
codification (where only the manufacturer details and part number are to be provided). 
 
 
 
 

441 
 
ARTICLE 34 
TRAINING 
  
34.1 The SELLER shall provide the following training to the personnel of the BUYER:- 
 
(a) 
Operator Training. 
 
(i) (___) working days) at SELLER’s premises, to a maximum of  (    ) 
personnel in    (    ) groups of (        )each. 
 
(ii) (    ) working days per group in India, to a maximum of (_) personnel in    
(    ) groups of (        )each. 
 
(b) 
Repair and Maintenance Course. 
 
(i) Field Repair/Maint. (  
weeks) at SELLER’s premises for (composition of 
the team to be specified). 
 
(ii) Base Repair/Maint. (    weeks) at SELLER, premises for (composition of 
the team to be specified). 
 
(c) 
Training for QA personnel as per scope mentioned in Para __ of RFP for ____ 
personnel in ___ batches are to be undertaken in Bidder/Buyer premises. Bidder to 
provide the duration (working days) for training as per defined scope, in the Technical 
Bid. 
 
(d) 
The syllabus of training as above will be decided within ___ months of MET by 
the BUYER and shall meet the needs of repair and maintenance of the complete 
equipment, SMTs/STEs, test set up, assemblies/sub- assemblies as per the existing repair 
concept of Indian Defence Forces as covered under Article 37. 
 
34.2 
The training for the first group of operators and users will be organised and 
conducted so that its termination does not go beyond (    days) of the scheduled delivery of 
the first equipment. Training of second group of operator and users will be conducted within 
(__) months thereafter. Repair and maintenance course will be conducted within (__) months 
of signing of the Contract and before expiry of warranty. 
 
 
ARTICLE 35A 
OPTION CLAUSE  FOR INDIAN VENDORS 
  
35A.1  The  BUYER  shall  have  the  right  to  place  separate order  on  the  SELLER on  
or  before------------------- (-------- year from the date of this Contract) for the main equipment, 
spares, facilities or services as per the cost, terms and conditions set out in this Contract up to a 
maximum of 50% quantity and during the original period of Contract provided there is no 
downward trend in prices. The price of the system, spares etc shall remain same till ------ year 
from the effective date of the Contract. Price Variation Clause, FERV etc, if applicable and 
included in the original Contract, will also be applicable for Option Clause Contract. For 
arriving at prices payable, the Price Variation will be applied on the Base Contract price of 
the original Contact with the month and year of Effective date of Contract as Base Level 
Indices. 
 

442 
 
ARTICLE 35B 
OPTION CLAUSE FOR FOREIGN VENDORS 
  
35B.1  The  BUYER  shall  have  the  right  to  place  separate order  on  the  SELLER on  
or  before------------------- (-------- year from the date of this Contract) for the main equipment, 
spares, facilities or services as per the cost, terms and conditions set out in this Contract up to a 
maximum of 50% quantity and during the original period of Contract provided there is no 
downward trend in prices. The price of the system, spares etc shall remain same till ------ year 
from the effective date of the Contract 
 
 
ARTICLE 36 
BUYER FURNISHED EQUIPMENT (BFE) 
 
36.1 
The following equipment will be provided by the BUYER at his own expense:-  
 
(a) 
 
(b) 
 
(NAME OF THE EQUIPMENTS TO BE PROVIDED BY THE BUYER ALONGWITH 
THE MAIN EQUIPMENT) This provision is in addition to the provisions set forth in 
Annexure III (Statement of Work). 
 
ARTICLE 37 
ENGINEERING SUPPORT PACKAGE 
 
 
 
37.1 
Repair Philosophy. The Engineering Support Philosophy shall conform to repair 
philosophy as follows:- 
 
(a) 
‘O’ Level.   Includes Unit and Field Repairs (1st & 2nd Level). 
 
(b) 
‘I’ Level. Includes 3rd level Intermediate Repairs by Corps Zone 
workshop/Dockyard/Base Repair Depot or other similar service organisation. 
 
(c) 
‘D’ Level.   Includes 4th level extensive Base overhauls, Depot level Repairs 
which are either routine and planned or necessitated due to major repairs/renewal 
requirements. 
 
37.2 
Accompanied Accessories/User Replaceable Parts/Expendables. Accompanied 
accessories/User Replaceable Parts/Expendables as per the list, which will be prepared by the 
BUYER within __ months of completion of operator and operator trainer training. for the 
amount specified at Ser No __ of Annexure I. The list of items required to be supplied will be 
taken from Enclosure to Annexure IX duly incorporating Adequacy Clause (Article 37.6 
below refers). 
 
37.3 
Spares.      Spares for carrying out maintenance and repair up to component level will 
be provided by the SELLER as per the list finalised by the Buyer in the MET, at no extra cost 
and within the amount specified at Ser No ____of Annexure I. The list of spares required to be 

443 
 
supplied will be taken from Enclosure to Annexure IX duly incorporating Adequacy Clause. 
The spares are required to be categorized in four categories as follows: -  
 
(a) 
Manufactured by Seller as OEM and can be sourced as per Part No. 
 
(b) 
Bought out items and customized by the OEM for the specific purpose and 
such customization would require OEM intervention. 
 
 
(c) 
Bought out from other OEMs/Third Party as specialised items and used 
without any customization. Such items can be sourced by quoting their Part 
No./Identification No. as given by OEM/Third Party and directly utilised. 
 
(d) 
General Engineering items/COTs which can be sourced by stating the relevant 
standards and item description. 
 
(Note. The OEM Part No. /Identification No. of items in addition to Seller assigned part 
number are also required to be specified) 
 
37.4 
Special 
Maintenance Tools, 
Special Test 
Equipments 
and 
Test 
Jigs 
(SMTs/STEs/Test Jigs).     SMTs/STEs/Test Jigs for carrying out maintenance and repair up 
to ( ) level of repair will be provided by the SELLER as per the list finalised by the BUYER 
in the MET, at no extra cost and within the amount specified at Ser No____ of Annexure-I. 
The list of equipment required to be supplied will be taken from Enclosure to Annexure IX 
duly incorporating Adequacy Clause. 
 
37.5. Technical Literature.    The SELLER shall provide __ sets of Technical Literature. 
(Specify format to the SELLER if required). Inadequacy/voids in Technical Literature 
identified during the Maintenance Evaluation Trials will be rectified by the SELLER at the 
time of delivery of Technical Literature to the satisfaction of maintenance agency of the 
BUYER. 
 
37.6   Adequacy Clause. 
The SELLER confirms to the BUYER that the range and 
depth of Accompanied Accessories/User Replaceable Parts/Expendables, Spares and 
SMT/STE/Test Jigs given in Appendix__of Annexure__of this Contract are complete and 
exhaustive for use and carrying out repairs up to ( ) level for the equipment procured under 
this Contract by the BUYER. Any additional items, spares, tools and equipment up to the 
lowest level needed for use, maintenance and repair will be supplied by the SELLER at 
mutually agreed prices within 60 days of receipt of notification from the BUYER for the 
period specified in Article  33 (PRODUCT SUPPORT). The SELLER also confirms that, if 
two different prices have been given for the same/similar item in Appendix__to 
Annexure__, then the lower price quoted will prevail. In case, the quoted accessories have 
several items viz Sampling Accessory Kit and add up price of these items is higher than the 
quoted price of the accessory then the price will be lowered/adjusted proportionately for the 
items. The BUYER would have the option to amend the MRLS proposed by the SELLER 
within______years of the expiry of the warranty period. The SELLER would either ‘Buy 
Back’ the spares rendered surplus or exchange them on cost to cost basis with the spares as 
required by the BUYER. The said spares would be purchased/ replaced by the SELLER, 
based on the prices negotiated in the Contract. The ‘Buy Back’ clause would not be 
applicable for additional spares included by the BUYER in MRLS during FET and SE stage, 

444 
 
as brought out in the RFP. 
 
37.7      A malicious code certificate as given in Appendix J (Chapter II respectively) to the 
RFP is attached herewith. 
   
37.8 
 
AMC/CMC/PBL/LCSC (where applicable, to be included and clauses 
37.1 To 37.4 be modified accordingly). 
  The Repair and Maintenance of ____ will be 
catered through AMC/CMC/PBL/LCSC, for __ (in words) years post completion of 
warranty. The AMC/CMC/PBL/LCSC would include requisite periodic maintenance, defect 
rectification, calibration and certification, if any, including spares, tools, consumables, 
technical expertise and manpower, as applicable.  Details of the same are elaborated at 
Annexure IIB (to be as elaborated at Appendix K to the RFP). During the period of Warranty, 
the SELLER would undertake all preventive and corrective maintenance as required for 
CAMC (this clause is to be included in cases where no maintenance training is envisaged).    
 
 
ARTICLE 38 
ACCESS TO BOOK OF ACCOUNTS 
  
38.1 
In case it is found to the satisfaction of the BUYER that the SELLER has engaged an 
Agent, or paid commission or influenced any person to obtain the Contract as described in 
clauses relating to Agents and Penalty for Use of Undue Influence, the SELLER, on demand 
of the BUYER shall provide necessary information/inspection of the relevant financial 
documents/information, including a copy of the Contract(s) and details of payment terms 
between the SELLERs and Agents engaged by him.   
 
38.2 
Testimonial and Signature Clause. The authorised representative of the SELLER 
should be shown to have been so authorised by the Resolution of the Board of Directors of 
the Company of the SELLER or duly authorised by the Memorandum/Articles of 
Association of the Company along with supporting documents for the same. 
 
 
ARTICLE 39 
SURVIVAL AFTER TERMINATION OR EXPIRATION 
 
39.1. The following Articles shall survive the Termination or expiration of this Contract  
(Articles to be added as appropriate):- 
 
 
(a) 
Non-Disclosure of Contract Documents 
 
(b) 
Title and Risk of Loss 
 
(c) 
Warranty 
 
(d) 
Law 
 
(e) 
Penalty for Use of Undue Influence 
 
(f) 
Patents and Other Industrial Property Rights 
 

445 
 
(g) 
Buyer’s Right to Optimisation of Life Cycle Support and System 
Enhancements  
 
(h) 
Product Support 
 
LEGAL ADDRESSES OF THE CONTRACTING PARTIES 
1. 
Legal addresses of both Contracting parties:  
SELLER 
 
 
 
BUYER: 
…………………………………………….      
 
GOVERNMENT OF INDIA 
…………………………………………….      
 
MINISTRY OF DEFENCE 
