clause_text,count
"In addition to your study and academic requirements, you are required to engage yourself exclusively in the work assigned by Wipro and shall not take up any independent or individual assignments (whether part time or full time, in an advisory capacity or otherwise) directly or indirectly without the express written consent of Head Manager of WILP Academy ii.",1
"Use of Information Technology and Communications 16.a You acknowledge that the Company’s local and wide area network infrastructure and its telecommunications system and its components, including telephones, mobile phones, facsimile machines, photocopiers, printers, personal organizers, computers and servers, as well as the applications running on and services provided by these systems including e-mail and voicemail, Internet and Intranet, and file storage facilities (“IT Systems”) and all oral communications, telephone conversations, information and messages or any part of a message (whether in the form of data, texts, images, speech or any other form) transferred via and/or stored on the IT Systems, including any recording and/or copies made of such communications, and any attachments to such communications (“Communications”) made via the IT Systems are the property of the Company.",1
"Violation of the terms and conditions mentioned herein would attract disciplinary and/or legal action, including immediate termination.",1
WARNING: Computer viruses can be transmitted via email.,1
"We are confident that you will find this offer exciting and I, on behalf of [company name], assure you of a very rewarding career in our organization.",1
"We are confident your employment with ABC Company will prove mutually beneficial, and we look forward to having you join us.",1
I look forward to working with you over the coming months and years.,1
I shall be present for the induction session on,1
"I understand that ‘Personal Information’ means any information, relating to me that is available with Wipro and is capable of identifying me.” ANNEXURE II I hereby confirm that I shall submit the required academic certificate including but not limited to mark sheet and Provisional or Convocation Degree Certificate within 3 months from my date of joining.",1
I wish you a successful career ahead of you and look forward to your joining us.,1
"If so, you will be notified in advance of your initial shift roster, which will set out the days and times of each shift that you are required to work and may include day, afternoon, night, weekend and holiday shifts on a regular basis.",1
If you become aware of any such conduct you must immediately report it to us.,1
"If you do not complete the minimum service requirements, no Gratuity is payable.",1
"If your performance or conduct is found to be unsatisfactory, the Company may in its sole discretion extend your probation for up to three additional months.",1
This would be paid as a lump sum amount that will be credited with your first month stipend and you would not need to submit bills towards usage of this amount.,1
"Under current policy, employee and dependents are covered up to INR 500,000 per year.",1
Unfortunately your performance has not reached a satisfactory standard during your probationary period.,1
"However, your services are transferrable to any place in the country or to any of the company's associate or sister concern of its subsidiary client location, at the sole discretion of the management.",1
I am delighted to inform you that you have successfully completed this probationary period and your employment will now continue with the organisation.,1
I am pleased to confirm your ongoing employment effective <immediately/from <insert date that is either on or before the first day after the probation period is due to end>>.,1
I have attached (a current job description/a description of the essential job functions) for your reference.,1
I look forward to seeing you at {time} on {date}.,1
"This amount is recoverable as per your employment terms, if your service commitment with Accenture change.",1
This employment offer is subject to your successful completion of a pre-employment background check and your agreement to sign standard confidentiality agreements.,1
"This full-time job makes you eligible for certain employee benefits, including coverage under the company's Group Health Insurance Policy, paid vacation leaves, and a travel allowance.",1
This includes allowances structured in accordance with the Company compensation guidelines and applicable statutory norms.,1
"This is a paid internship opportunity and your compensation will be ₹ xx,xxx per month.",1
This letter is not a contract or guarantee of employment for a definite amount of time.,1
"This offer and your continued employment is conditional upon you (i) demonstrating that you have a valid right to work in India at all times during your employment and maintaining in force any necessary visas, permits, registrations or licences to enable you to lawfully work for the Company in India; (ii) successfully completing all background checks required by the Company from time to time, including criminal checks and verification of your employment history; (iii) providing satisfactory written evidence, on request, that you have obtained all relevant qualifications (including relevant educational qualifications) required for the role; (iv) you reporting for work as instructed by GOC on the Commencement Date, as defined below; and (v) at least 10 working days prior to the Commencement Date (a) providing a copy of your Aadhaar card and PAN card to the Company or (b) furnishing to the Company a copy of an application made by you to the relevant authorities to obtain such cards.",1
"This offer and your employment with Accenture are contingent upon you completing particular tests as per the requirements of the Company and in the instance of failing these tests namely the drug/alcohol/substance test, Accenture may, in its sole discretion, elect to terminate or suspend your employment immediately.",1
"Frequent absences, tardiness, and “undertime” are strictly forbidden.",1
"From the date of your joining, the compensation and benefits mentioned in this annexure will be applicable to you until any further communication from the company.",1
"Fundamental Skill Primers Learning Module: As you are aware that as part of providing our new joiners a unique learning experience, Accenture proposes an online learning module - Fundamental Skill Primers.",1
"Gratuity Gratuity will be payable in line with the statutory provisions (as may be amended from time to time), upon separation from the Company, subject to completion of minimum of five years of continuous service in the Company.",1
"Gratuity will be payable as per the Gratuity Act upon separation from the company, subject to completing a minimum of five years of employment.",1
"Gratuity, as per the Gratuity Act, will be given upon leaving the company after completing a minimum of five years of employment.",1
However you may be required to work at any other Company premises or to undertake business travel for the performance of your duties.,1
"However, in case you do not want to join as per the scheduled date due to some reason and would like to seek postponement for your joining in Wipro, please drop an e-mail stating the reason for not joining as per the scheduled date to manager.campus@wipro.com.",1
Each of such assessments including Primer assessment will add towards your final score.,1
"Employment regulations Whilst employed with the company You will not engage in any trade or profession or undertake any employment, full or part time, while in the service of the company.",1
"Exemptions if any, shall be as per the existing law.",1
Expenses:  The company shall reimburse all your reasonable expenses incurred in the performance of your duties as specified above upon submission of receipts.,1
Fixed Annual Compensation: Rs.,1
"Following the implementation to the GST regulations with effect from July 1st 2017, please note the treatment to any continuing obligations that you have, pursuant to any signing/joining/relocation/retention bonus as per the terms of your employment, will be as under: Any signing, joining, relocation or retention bonus received by you will be paid along with salary of the relevant or succeeding pay month.",1
"For any further clarification, you may also reach manager.campus@wipro.com wherein you will be responded to within 2 working days.",1
"For overtime worked beyond the statutory normal working hours, you will receive overtime pay in accordance with applicable law, provided that the additional work was expressly requested or approved in advance by your supervisor or manager in writing.",1
We look forward to working together to build a successful business and career.,1
We look forward to your addition to our team.,1
We look forward to your joining us and expect that the relationship will be mutually successful.,1
We look forward to your valuable contributions and wish you all the very best for a rewarding career with <Company Name>,1
We sincerely appreciate your hard work and commitment to the company.,1
We take this opportunity to congratulate you on your selection and look forward to a long and mutually beneficial professional association.,1
We welcome you to the <company name> family and trust we will have a long and mutually rewarding association.,1
"During your internship, you may get access to some of the company's confidential information.",1
We are excited about the next steps together and look forward to working with you.,1
"We are looking fonward to your joining us for a long, successful and a mutually beneficial organization.",1
"We are looking forward to working with you! Sincerely, 1 NOTE: THIS DOCUMENT IS ONLY INTENDED AS A SAMPLE, AND SHOULD NOT BE RELIED ON AS LEGAL ADVICE, OR AS A “FORM”.",1
"We believe that your skills and experience make you an excellent fit for our organization, and we look forward to welcoming you to our team.",1
We have accepted your resignation and as per company policy you will be relieved with effect from <Last date of employment> We wish you all the best for your future endeavors.,1
We look forward to hearing from you regarding your decision to join the Company.,1
We look forward to welcome you aboard.,1
We look forward to welcoming you as a new employee at YOUR COMPANY NAME.,1
"Dear [employee's first name], We are pleased to extend your current employment status from part-time to full-time employee at [company name].",1
DocuSign Envelope ID: 7EB94388-BEB0-4811-84F8-14A212A371F0 GOC Confidential • 12 20.,1
DocuSign Envelope ID: 7EB94388-BEB0-4811-84F8-14A212A371F0 GOC Confidential • 13 26.,1
DocuSign Envelope ID: 7EB94388-BEB0-4811-84F8-14A212A371F0 GOC Confidential • 4 4.b The Company will also provide you with health and risk insurance benefits in accordance with the policies of the Company.,1
"During the study period and thereafter, you would not be allowed to give out to anyone in writing or by word of mouth or otherwise, particulars or details of work - process, technical know-how, research carried out, security arrangements, or administrative and/or organizational matters of confidential or secret nature which you may come across during your academic study or become known to you by virtue of your undergoing study under WILP or otherwise.",1
"During the study period and thereafter, you would not be allowed to give out to anyone in writing or by word of mouth or otherwise, particulars or details of work - process, technical know-how, research carried out, security arrangements, or administrative andor organizational matters of confidential or secret nature which you may come across during your academic study or become known to you by virtue of your undergoing study under WILP or otherwise.",1
"During your employment with us you will have access to confidentialproprietary information about the organization, its clients, its business transactions, and associated companies.",1
"You shall be obliged to follow the work process, technical standards, protocols and general instructions issued thereof, and service rules of the Company as in force and/or amended from time to time.",1
"You represent that your performance of all the terms of this Agreement and as an employee of the Company does not and will not breach any agreement to keep in confidence proprietary information, knowledge or data acquired by you in confidence or in trust prior to your employment by the Company, and you will not disclose to the Company or induce the Company to use any confidential or proprietary information or material belonging to any previous employers or others.",1
Confidentiality Information you have access to during your employment is confidential and proprietary information of the company.,1
Confidentiality of Information 1.,1
"Confidentiality:  All information regarding the affairs or business matters of the Company (and of any other relevant affiliate and/or business associate of the Company ) – concepts, working methods, client portfolios, strategies – that come to your knowledge by reasons of your employment is deemed to be confidential and considered a trade secret.",1
"Data Privacy You have reviewed the Company’s Employee Privacy Policy, attached as “Appendix B” to this Agreement, as amended from time to time, and consent to the collection, processing and use of DocuSign Envelope ID: 7EB94388-BEB0-4811-84F8-14A212A371F0 GOC Confidential • 10 your personal information, including sensitive categories of data (eg medical information) by the Company in accordance with and for the purposes set out in the policy.",1
Date of Joining:  You are being appointed as Operation Manager in Data Professional Resource Services Pvt.,1
"Dear <Employee Name> Sub: Relieving Letter We are in receipt of your resignation dated MM DD, YYYY.",1
Dear [Staff member name] Unsuccessful completion of probationary period I am writing to confirm the discussion which we had on [date].,1
You are not required by law to provide a letter like this or to have employees on probation.,1
You are obliged to sign a non-disclosure agreement specific to a particular client as and when required by organization.,1
You are required to provide the Company with a medical certificate from the Company doctor or a registered doctor on each occasion that you are absent on sick leave for a continuous period of three or more working days.,1
"You have the option of availing Accenture negotiated rates to cover your parents, parents in-law and siblings up to INR 1000000/- & any additional child up to INR 500000/- under a separate Insurance plan.",1
You hereby expressly consent to the jurisdiction of the courts of India and waive any objection to the said venue.,1
You may utilize this amount towards Travel and you would not need to submit bills towards usage of this amount.,1
"You may utilize this amount towards accommodation, food & other miscellaneous expenses.",1
"You may utilize this amount towards boarding, lodging, conveyance & other miscellaneous expenses.",1
"When drafting the letter you should:  review the letter of engagement to check the length of the probation period, and  check whether the relevant industrial instrument (e.g.",1
"Whenever you are required to undertake travel on Company work, you will be reimbursed travel expenses as per Company rules.",1
"Work Conduct:  During your employment with the Company, you shall devote your best efforts for promoting the Company’s (and of any other relevant affiliate and / or business associate of the Company) business.",1
"Work Quality ● You must prove to the satisfaction of the Company all of the necessary skills, initiative and competence in your duties and responsibilities.",1
"You agree at all times during your employment with the Company and thereafter, to hold in the strictest confidence, and not to use, except for the benefit of the Company, or to disclose to any person, firm or corporation without written authorization of the Board of Directors of the Company, any Confidential Information, except under a non-disclosure agreement duly authorized and executed by the Company.",1
"You agree that such assignment shall be perpetual, worldwide and royalty free.",1
You also agree to assist and cooperate with the Company in perfecting the Company's rights in the Intellectual Property.,1
You are expected to work for ______ days in a year and you should inform your non availability in advance.,1
 You agree that for a period of 1 year after your separation from the Company you will not endeavour to solicit or entice away any person who is an employee of the Company or who was in its employment up to 6 months preceding your severance.,1
2 The GOC Bonus Plan is a discretionary variable compensation plan and the Company reserves the right in its absolute discretion to vary or withdraw the Plan.,1
 You shall at all times keep the details of your salary and employment benefits at the Company strictly and shall not disclose such details to any other person within the Company.,1
(Rupees.__________ he breakup of this compensation will be shared with you separately by HR.,1
" You shall not, except with the written permission of the Company, engage directly or indirectly in any other business, occupation or activity, whether as a principal agent or otherwise which will be detrimental whether directly, to the Company’s interests.",1
"(""Company or Accenture as the case maybe"") in our Advanced Technology Center, India as per the below terms and conditions: Job Profile - System and Application Services Associate Management Level – 12",1
"'The information contained in this electronic message and any attachments to this message are intended for the exclusive use of the addressee(s) and may contain proprietary, confidential or privileged information.",1
"d You will initially be on probation for a period of 180 calendar days from the Commencement Date and ending on May 21, 2022 (“Probationary Period”), after which your performance and conduct will be reviewed and if found to be satisfactory, your appointment will continue on the terms set out in this Agreement.",1
"c During your employment with the Company, you agree not to engage in any other employment, occupation, or consulting directly related to the business in which GOC or Google is now involved or becomes involved during the term of your employment, nor engage in any other activities that may conflict with your obligations to the Company, including but not limited to, employment outside of the Company, membership on Boards of Directors or Advisory Boards, personal investments or establishing, maintaining or servicing business relationships with family or friends.",1
"c For the purposes of this Agreement, ‘Related Corporation’ means a corporation which is deemed to be related to GOC Services India Private Limited, including without limitation: 19.c.i any holding company of GOC Services India Private Limited up to Google LLC; 19.c.ii any subsidiary of GOC Services India Private Limited; and/or 19.c.iii any subsidiary of Google LLC.",1
"c In the event of absence for the reason of illness, you must immediately notify the Company as soon as possible before the commencement of the relevant rostered work day.",1
" If such monitoring discloses breach of any law or Company policies, disciplinary action may follow including termination of the employment.",1
3 The Annual Target Total Compensation includes the Annual Target Bonus and therefore the figure may be higher or lower depending on the final bonus payout.,1
2021 Edutech Solutions CONFIDENTIAL- This document is for the intendent recipient.,1
 The Company reserves the right to terminate your employment on the grounds mentioned in clause 11 below.,1
 This clause applies during the employment and continues for 24 months after expiry or termination of employment.,1
___/- from which expenses towards meals would be deducted.,1
"__________________________________ __________________________________ Employee Signature Date ___________________________________ Employee Name Prafull Kumar Singh TEKION Welcome to Wipro | Virtual Onboarding Day – 3rd November 2021 1 message <manager.campus@wipro.com> Thu, Oct 28, 2021 at 12:08 To: Arindam.ohs@gmail.com Welcome to Wipro | Virtual Onboarding Day – 3rd November 2021 Dear ARINDAM HALDER GUPTA Resume Number - 20825986, Greetings from Wipro! We hope you and your loved ones are staying safe and well.",1
"b For the period of six months from the Termination Date, you agree that you will not, either on your own account or in conjunction with or on behalf of any other person, firm or company canvass, solicit or accept orders, custom or business from any customer or partner of the Company or any of its Related Corporations with which you had dealings at any time in the twelve months prior to the Termination Date.",1
"b You agree that references to the Company, ‘we’, ‘our’ or ‘us’ in this agreement (including its Exhibits) are references not only to GOC Services India Private Limited but also, where the meaning of the clause allows, to any Related Corporation of GOC Services India Private Limited.",1
"b You are eligible to receive certain allowances as part of your base salary, as indicated in the Compensation Breakdown set out in Appendix B.",1
belonging to Wipro the Academy or relating to its business and shall not make or retain any copies of these items.,1
belonging to Wipro/ the Academy or relating to its business and shall not make or retain any copies of these items.,1
belonging to the Company or relating to its business and shall not make or retain any copies of these items.,1
"Your employment with us will be on an at-will basis, with either you or the Company free to terminate the relationship at any time, for any reason.",1
"Your experience and vision will be a great asset to this group, and I know that the team is looking forward to working with you.",1
Your job functions and responsibilities will be explained and advised to you by your Departmental Head or any person nominated by him/her.,1
Your responsibilities will be those outlined in the enclosed job description and described to you during your discussions with [Name of Interviewers].,1
"Your revised annual cost to company is ₹ xxx,xxx [in words] and the break down of your monthly salary is as follows: Salary component Amount (in ₹) Basic pay xx,xxx House Rent Allowance (HRA) x,xxx Other allowance x,xxx Pension benefits x,xxx Gross monthly salary xx,xxx",1
"Your sincerely, Dipak Tewary (CEO) Reddensoft Infotech Pvt.",1
Your working hours will be 10 am to 6:30 pm as per the current company policy.,1
"[Insert details regarding the required standard of behaviours and/or competencies and describe the shortfall in the employee’s performance.] The decision has been taken to extend your probationary period for a period of [insert timescale, eg three months] and it will now end on [insert date].",1
Remuneration:  Your annual fixed CTC will be Rs.__________P.A.,1
"Return to work within 3 days from the commencement of such absence, and 2) Provide satisfactory explanation to management regarding such absence.",1
"SAMPLE JOB OFFER LETTER [Company Information or on letterhead] [Date] [Recipient Name] [Title] [Company Name] [Street Address] [City, ST ZIP Code] Dear[Recipient Name]: We are pleased to offer you employment at YOUR COMPANY NAME.",1
"Salary component Amount (in ₹) Basic pay xx,xxx House Rent Allowance (HRA) xx,xxx Travel allowance xx,xxx Other allowance x,xxx Pension benefits x,xxx Gross monthly salary xxx,xxx",1
"September 28, 2021 Ekta Shukla 8/1 North Avenue, A-Zone, Paschim Burdwan, Durgapur-713204 Dear Ekta, GOC Services India Private Limited (“Company” or “GOC”) is pleased to offer you employment as Customer Support Senior Associate with the Company on the following terms and conditions.",1
"Similarly, we respect the confidentiality of trade secrets of other companies and prohibit you from using such information for our benefit.",1
Step 1: Create your letter of a successful probation period It is best practice to confirm with your employee that his or her employment will continue beyond the probation period.,1
Step 3: Keep a copy of the letter of successful probation period Keep a copy of the letter given to the employee and document the meeting for your records.,1
"Please note that by voluntarily sharing your Aadhaar details, you are also authorizing us to share it with third parties under contract with the company and which are bound by confidentiality provisions to meet any regulatory requirements and internal procedures of the company including but not limited to making verifications.",1
Please note that the details are strictly confidential and should not be disclosed or discussed with others.,1
"Please note the annual fixed compensation includes employer’s contribution to Provident Fund, as applicable.",1
"Please read below instructions carefully: Taking into account the prevailing COVID 19 pandemic situation, you will be working from home for the initial period of your joining until further communicated by Wipro.",1
Please refer to: Annexure I for the compensation and benefits details.,1
"Probation Period:  You will be on a probationary period of 6 months from date of joining the period of which may be extended at Company’s discretion Based on your performance and confirmation review, action on confirmation of your employment will be taken as directed by Company policy and will be communicated to you in writing.",1
Probation You will be on probation for a period of [six months] from your joining date and will be confirmed as a full-time employee after successful completion of probation.,1
"Purpose At the Company, we recognize that privacy is important.",1
"§ If you have not yet written your final semester exam, Wipro will provide you 2 weeks of paid leaves which you can avail during the exam time.",1
"• 20% of such claims for parents, parents in-law, siblings, and additional children under the separate Insurance plan 2.",1
"● In some circumstances, the Company may collect sensitive Employee Data, such as information related to confidential medical facts, racial or ethnic origins, trade union membership, political or religious beliefs, or sexual orientation.",1
"● The Company will take reasonable steps to ensure that Employee Data is relevant to its intended use, accurate, complete, and current.",1
"● Your privacy matters, and the Company takes appropriate steps to ensure that Employee Data is processed and stored securely.",1
"Personal Accident coverage for self, up to three times your annual fixed compensation.",1
Place of Work:  Your initial posting will be at our Bhikaji cama office.,1
"Please be aware that this offer is contingent upon your completion of a pre-employment physical examinations scheduled for {time, date} at {place}.",1
"e You recognize that, in the course of your employment, the Company may release to you items (including, but not limited to, software, technology, or systems, equipment and components) subject to the Export Administration Regulations (""EAR"") or the International Traffic in Arms Regulations (""ITAR"").",1
"e You will not sell, distribute, publicly exhibit, circulate, transmit, e-mail, fax, export, convey, duplicate, print or otherwise copy or reproduce any Internet advertisement or any material DocuSign Envelope ID: 7EB94388-BEB0-4811-84F8-14A212A371F0 GOC Confidential • 3 appearing at the URL associated with such advertisement that is the subject matter of such advertisement or any part thereof.",1
f The Company reserves the right to place you on administrative leave on full pay during the course of any investigation or otherwise on legitimate business grounds in the Company’s absolute discretion.,1
g Your consent under clauses 14(e) and (f) continues after termination of your employment.,1
"laccept the appointment on the terms and conditions contained herein, NAME SIGNATURE DATE 2021 Edutech Solutions CONFIDENTIAL- This document is for the intendent recipient.",1
o You shall not keep any copies of these items in any form whatsoever.,1
would warrant strong disciplinary action from the company.,1
you do not have any non- competes obligation or other restrictive clauses with any previous employer).,1
